alt                      press                    temp                     density                  eddy                     O                        O2                       H2O                      H                        OH                       HO2                      H2O2                     H2                       CO                       HCO                      H2CO                     CH4                      CH3                      C2H6                     NO                       NO2                      HNO                      O3                       HNO3                     N                        C3H2                     C3H3                     CH3C2H                   CH2CCH2                  C3H5                     C2H5CHO                  C3H6                     C3H7                     C3H8                     C2H4OH                   C2H2OH                   C2H5                     C2H4                     CH                       CH3O2                    CH3O                     CH2CO                    CH3CO                    CH3CHO                   C2H2                     CH23                     C2H                      C2                       C2H3                     HCS                      CS2                      CS                       OCS                      S                        HS                       H2S                      SO3                      S2                       HSO                      H2SO4                    SO2                      SO                       S3                       S4                       CO2                      SO4AER                   S8AER                    HCAER                    HCAER2                   SO4AER_AERSOL            S8AER_AERSOL             HCAER_AERSOL             HCAER2_AERSOL            SO4AER_WFALL             S8AER_WFALL              HCAER_WFALL              HCAER2_WFALL             SO4AER_RPAR              S8AER_RPAR               HCAER_RPAR               HCAER2_RPAR              
5.2500000000000000e+00   5.1057574247161053e-01   2.3600000000000000e+02   1.5677221274613445e+19   1.0000000000000000e+05   3.6685947754741135e-14   3.0176047465951885e-14   1.3697249967774998e-04   3.2856376485422517e-14   1.0219361131393153e-17   1.7232005900446976e-15   4.1190082744380154e-11   1.0669580789101386e-04   1.2013542069722901e-04   2.8153406796263561e-12   1.8795120148574263e-10   3.4999192433207036e-03   2.9489454876606197e-13   4.8563432653022477e-06   2.3484706619824413e-11   2.0153313859764368e-14   7.8209415901140342e-12   1.5081635275730350e-19   1.6949008939373768e-15   1.7371310299972205e-25   3.5564781669637141e-19   7.2246672848520311e-20   2.6327008993336504e-16   8.4270388217143370e-17   3.4801495739159157e-20   4.6539862018991740e-14   2.1098540665932154e-13   3.5071879801446315e-14   2.5091419392018384e-09   9.1072826560556042e-16   7.8288035582211832e-19   2.9753606495945088e-14   1.4570439127920276e-11   8.7725472608052647e-31   2.6648968354669848e-17   4.1780081963148743e-16   1.6478956613166723e-12   5.0764124595359548e-13   6.4888123413723206e-14   9.5170119089144246e-14   5.9011294340361559e-20   4.9218921268400377e-27   5.2670514484874740e-28   5.0943335175063174e-19   2.9800650694256583e-21   2.9750531586237799e-20   6.2178736568614168e-19   1.5235690295321782e-09   1.3182509079027969e-13   1.0097144573018578e-12   1.1493898833122043e-10   7.5746913434280395e-20   7.6153627121811759e-13   2.3716881393190212e-12   1.6697248122035372e-14   3.9641201150669934e-11   6.4039892387822394e-12   4.3795527109710541e-15   1.1976970321717165e-13   1.9999946278443287e-02   2.1696992593224204e-11   7.7227957009924111e-13   2.2031152917792377e-11   6.6008243739000146e-14   1.7736758195242266e+00   5.9641369179310999e-01   4.2133945177550708e-01   1.1001291626517831e-01   1.3857543434628665e-03   7.2739738161248994e-04   2.7593776802095361e-04   7.8084214588563559e-05   2.0458827196618202e-05   1.0000000000000001e-05   2.9542086339760576e-05   7.2348181560596853e-06   
5.7500000000000000e+00   4.7532026961983226e-01   2.3200000000000000e+02   1.4846335257990762e+19   1.0000000000000000e+05   5.6037010518434744e-14   3.7154256360247982e-14   8.7252415225947969e-05   3.3983311900293618e-14   8.7396885179693455e-18   1.6806577865742952e-15   2.2192967235630640e-11   1.0671150852175685e-04   1.2015522230766055e-04   2.4863273316383470e-12   1.3633810707887037e-10   3.4999095637176575e-03   3.2208568833711771e-13   4.8561976797800343e-06   2.5609489238858543e-11   2.9950114662626600e-14   7.0947294433990184e-12   2.5588792154900864e-19   1.0649713114274860e-15   1.0980803571598972e-24   4.1172885772792226e-19   7.9600894779320463e-20   2.6165378395853245e-16   8.5189032956083296e-17   3.2759280447965642e-20   5.8892680821574752e-14   1.6174681525692573e-13   3.1991380016555662e-14   2.5066400834819174e-09   6.8998082737761609e-16   6.6952928550679830e-19   3.2208936747800529e-14   1.3589736599029762e-11   7.0100679791184369e-31   3.1633738971794808e-17   3.0274103183139278e-16   1.1656497784887423e-12   3.8165071022989333e-13   9.7262155923105496e-14   9.6696307179510938e-14   4.5336359328857262e-20   5.8485103261622200e-27   6.2821464089533017e-28   5.8943059124385637e-19   2.4273402965870209e-21   2.0590690392558950e-20   4.4994893632305670e-19   1.5583601040197411e-09   1.7839795911290770e-13   1.0647390679565757e-12   1.0053043245080200e-10   1.5717013300760522e-19   8.5584726061683949e-13   2.1184965226829208e-12   2.1255798030887509e-14   3.9018487874047468e-11   7.0662752268202939e-12   5.7891833636503672e-15   1.3205309331402008e-13   1.9999936477893079e-02   2.5347237172530223e-11   8.3461434528175371e-13   2.5831286260406472e-11   7.7396711597127286e-14   1.9084847619323226e+00   6.1039234565991118e-01   4.6783327543073971e-01   1.2215695084092683e-01   1.4526608582194640e-03   7.6586880406566936e-04   2.8212256937451601e-04   8.2157803115951786e-05   2.0458827196618202e-05   1.0000000000000001e-05   2.9542086339760576e-05   7.2348181560596853e-06   
6.2500000000000000e+00   4.4195396500013451e-01   2.2800000000000000e+02   1.4046337560390750e+19   1.0000000000000000e+05   8.5321773452744527e-14   4.2579613718181941e-14   5.4697784627903016e-05   3.5503804742802539e-14   7.9168307209360294e-18   1.5522929768063160e-15   1.1850247038858559e-11   1.0672801161951569e-04   1.2017618135153039e-04   2.2055361529521875e-12   1.0014694591170862e-10   3.4998993573841669e-03   3.5904269709294351e-13   4.8560402668967910e-06   2.7550425347408491e-11   4.4059455735950307e-14   6.3568993064106769e-12   4.0424306892416303e-19   6.6436649977063487e-16   5.2158153364623390e-24   4.6181357400915738e-19   8.5941001641015814e-20   2.6002665238857218e-16   8.6124010276949342e-17   3.1188999733122987e-20   7.3309675383898523e-14   1.1873986405202744e-13   2.8618959545406130e-14   2.5038834357767076e-09   5.3797471401963777e-16   5.9513210364189223e-19   3.5925580928479016e-14   1.2574658327888083e-11   5.7518152560632275e-31   3.6144049512930516e-17   2.4641579072306994e-16   8.2202552114552719e-13   2.8344355661808950e-13   1.4767650209156185e-13   9.7904255498063591e-14   3.4877137605178896e-20   6.8906513420209934e-27   7.4304130315698283e-28   6.7891009873238802e-19   1.9710864558792888e-21   1.3689389615826360e-20   3.0895527364987501e-19   1.5853325211262198e-09   2.3926466987902313e-13   1.0899410336502462e-12   8.6680632294286209e-11   3.5116155187332725e-19   9.4288503271235131e-13   1.9646260983423261e-12   2.8753206658462886e-14   4.0666161932448936e-11   7.9372757864765775e-12   7.4402833605168953e-15   1.4026109069645853e-13   1.9999926069934545e-02   2.9454155095722051e-11   8.8437967739614607e-13   3.0112590544527061e-11   9.0227905283224494e-14   2.0506952491576431e+00   6.1193574909582538e-01   5.1598494787972005e-01   1.3473498781665152e-01   1.5237249903367034e-03   8.0798086964252555e-04   2.8872141594832741e-04   8.6616585639953984e-05   2.0458827196618202e-05   1.0000000000000001e-05   2.9542086339760576e-05   7.2348181560596853e-06   
6.7500000000000000e+00   4.1040564084805919e-01   2.2400000000000000e+02   1.3276579996378726e+19   1.0000000000000000e+05   1.2925083437621319e-13   4.7430930396450261e-14   3.3715492400347437e-05   3.7654159412216797e-14   7.6416116461771483e-18   1.4216773559826968e-15   6.2748195035998301e-12   1.0674539667559802e-04   1.2019837347708520e-04   1.9754040931142156e-12   7.5300896266618200e-11   3.4998885819253383e-03   3.9880031848386050e-13   4.8558706123673320e-06   2.9252993625441709e-11   6.3952062053953153e-14   5.6527315279552986e-12   6.1992773524148550e-19   4.1347265686595014e-16   2.0298715212284757e-23   4.9984843264503036e-19   9.0889558676754423e-20   2.5840635384556015e-16   8.7057645685353599e-17   3.0319539893924873e-20   8.9340904294290306e-14   8.2850972130662500e-14   2.5093275151080918e-14   2.5008346480717020e-09   4.3204097390055380e-16   5.5064632743444753e-19   4.0294050678413482e-14   1.1506858944225208e-11   4.7529888832401370e-31   4.0495222387099542e-17   2.2355201200409821e-16   5.6061414325367400e-13   2.0708142194585226e-13   2.2230452691424622e-13   9.8738071041456323e-14   2.6162609176774379e-20   8.0557448891357835e-27   8.7219594906816390e-28   7.7964563273482590e-19   1.5606682313967057e-21   8.8918637723872231e-21   2.0080089019491805e-19   1.6037533087463466e-09   3.1855240790659610e-13   1.0895836358953447e-12   7.3963515280232405e-11   8.4201904275070966e-19   1.0180925430424462e-12   1.8771557354019497e-12   4.0453668948440527e-14   4.4892909557144385e-11   9.0475493162197042e-12   9.3058511478068840e-15   1.4336423094303908e-13   1.9999915025801295e-02   3.4056049354640004e-11   9.2026245872160352e-13   3.4919545067693168e-11   1.0463528658622180e-13   2.2033159907602546e+00   6.0186888449399234e-01   5.6556250110139361e-01   1.4768649922604718e-01   1.5988168279559055e-03   8.5415991077516953e-04   2.9577369904819025e-04   9.1505688669420344e-05   2.0458827196618202e-05   1.0000000000000001e-05   2.9542086339760576e-05   7.2348181560596853e-06   
7.2500000000000000e+00   3.8060563610871717e-01   2.2000000000000000e+02   1.2536417526637588e+19   1.0000000000000000e+05   1.9447873276234952e-13   5.7870771824770148e-14   2.0414900532631780e-05   4.0830237216496391e-14   7.8664689093907679e-18   1.4593720882645126e-15   3.2968495461550308e-12   1.0676374545474059e-04   1.2022188447720346e-04   1.7989948969716389e-12   5.8785647276996756e-11   3.4998771918683795e-03   4.3229458528073716e-13   4.8556881805736207e-06   3.0696637228849028e-11   9.1480377054461626e-14   5.0244989046447872e-12   1.0348585750990182e-18   2.5941433622792241e-16   6.8473610470570886e-23   5.1918845926290279e-19   9.4113496866017077e-20   2.5681003234387020e-16   8.7973157933576801e-17   3.0213654098197015e-20   1.0643435284924590e-13   5.4496886787397701e-14   2.1600668020537593e-14   2.4974488888885862e-09   3.5572592660405557e-16   5.2841496159481153e-19   4.4469004718621476e-14   1.0367825740374037e-11   3.8964402299397519e-31   4.8965381019079783e-17   2.3543502123276545e-16   3.5937423071236055e-13   1.4807287921071473e-13   3.2592169678091079e-13   9.9154283753510222e-14   1.8733044641240003e-20   9.3518093040122281e-27   1.0167848575644864e-27   8.9702835929756281e-19   1.1832688544676715e-21   5.7315892894960624e-21   1.2330727754369897e-19   1.6132085710092285e-09   4.2147106172636972e-13   1.0677665047354240e-12   6.2583548520333297e-11   2.1477454156446531e-18   1.0765698749282171e-12   1.8303545111024597e-12   5.8194100302076117e-14   5.2148591261769967e-11   1.0388584140367702e-11   1.1326691965500422e-14   1.4071296221994454e-13   1.9999903308939030e-02   3.9192474312518816e-11   9.4265074453724012e-13   4.0300109119967326e-11   1.2076276732269232e-13   2.3555600294223242e+00   5.8214105848380171e-01   6.1631889537437878e-01   1.6094701101990858e-01   1.6808205245073835e-03   9.0489192130289260e-04   3.0332387197541216e-04   9.6876552002530733e-05   2.0458827196618202e-05   1.0000000000000001e-05   2.9542086339760576e-05   7.2348181560596853e-06   
7.7500000000000000e+00   3.5248580820290848e-01   2.1600000000000000e+02   1.1825208273044435e+19   1.0000000000000000e+05   2.8993568245790534e-13   8.0990166817103778e-14   1.2130589036577668e-05   4.5578953585325690e-14   8.5957634193721834e-18   1.7657288035547189e-15   1.7197198899883683e-12   1.0678314356760728e-04   1.2024681000072577e-04   1.6770059225080748e-12   4.8306870507058531e-11   3.4998651379426586e-03   4.5023380986444229e-13   4.8554924290637882e-06   3.1876961358994370e-11   1.2867509938442898e-13   4.4947515717282326e-12   1.9627338685242888e-18   1.6776943500686757e-16   2.0762365895774460e-22   5.1461896805084041e-19   9.5330560341461645e-20   2.5525316342500723e-16   8.8854427874359670e-17   3.0754495956773637e-20   1.2389193648462658e-13   3.3504634221384083e-14   1.8297293166110144e-14   2.4936859243581590e-09   2.9743307606653553e-16   5.2187413240954891e-19   4.7503117694377350e-14   9.1498954807724337e-12   3.1431349462769566e-31   6.5783737401514733e-17   2.9119563466839485e-16   2.1161827626449963e-13   1.0303158945364068e-13   4.5893506871803444e-13   9.9126354182905204e-14   1.2679013390030284e-20   1.0788212492399883e-26   1.1780977065413519e-27   1.0401058304608174e-18   8.5156865367579190e-22   3.7094404295097308e-21   7.1604140309662333e-20   1.6135577272673981e-09   5.5448626728649531e-13   1.0281746250776416e-12   5.2506755927553851e-11   5.7417128366658055e-18   1.1134471209164838e-12   1.8026966573507569e-12   8.4419448172084535e-14   6.2948577121205947e-11   1.1915172350170759e-11   1.3403708989695487e-14   1.3221378472991684e-13   1.9999890875962177e-02   4.4902294402066130e-11   9.5345275706775822e-13   4.6304717279986957e-11   1.3876169983168826e-13   2.5062316786298346e+00   5.5540776240873058e-01   6.6797444558393770e-01   1.7444351184601156e-01   1.7705989346677756e-03   9.6073237912361060e-04   3.1142227516033695e-04   1.0278796762854201e-04   2.0458827196618202e-05   1.0000000000000001e-05   2.9542086339760576e-05   7.2348181560596853e-06   
8.2500000000000000e+00   3.2597952476389547e-01   2.1200000000000000e+02   1.1142313534450899e+19   1.0000000000000000e+05   4.2755336987109000e-13   1.2917077401789487e-13   7.0657359050900837e-06   5.2570580074575679e-14   9.8919147896290275e-18   2.5012888539931479e-15   8.9091497093260948e-13   1.0680368199714422e-04   1.2027325563107110e-04   1.6053733450468451e-12   4.2054873065915950e-11   3.4998523663264196e-03   4.4639400606387822e-13   4.8552828993970880e-06   3.2811143165684459e-11   1.7801324718036331e-13   4.0611323680315892e-12   4.1896172503979920e-18   1.1667314158966552e-16   5.7931354220869337e-22   4.8477916029370411e-19   9.4301688665266322e-20   2.5374820411901504e-16   8.9685553187452548e-17   3.1604409607298845e-20   1.4093927226293969e-13   1.9089354761906446e-14   1.5283991875334238e-14   2.4895253743902504e-09   2.4957184887106372e-16   5.2562710132130876e-19   4.8617785866555058e-14   7.8684835372082008e-12   2.5049211265995342e-31   9.6467757302729321e-17   4.0927370927504917e-16   1.1273394242011266e-13   6.9413579299845851e-14   6.1471888294885711e-13   9.8649071358945076e-14   8.1794759292585133e-21   1.2376901477998879e-26   1.3577499961314445e-27   1.2179460378023135e-18   5.8539813735958458e-22   2.4337206750400397e-21   3.9595690161948738e-20   1.6049330843863388e-09   7.2555689348097921e-13   9.7366628277011876e-13   4.3567117017580794e-11   1.5830346974338119e-17   1.1245158316272355e-12   1.7739159787507318e-12   1.2213789694889917e-13   7.7780323478116715e-11   1.3550654338787870e-11   1.5398520282382594e-14   1.1847281783016424e-13   1.9999877677286459e-02   5.1221114928378589e-11   9.5558804928962134e-13   5.2984923281755552e-11   1.5878681322684672e-13   2.6539118696026249e+00   5.2450550630313153e-01   7.2020063095853548e-01   1.8809022197661365e-01   1.8691417353791525e-03   1.0223179414543624e-03   3.2012612843286688e-04   1.0930731667243060e-04   2.0458827196618202e-05   1.0000000000000001e-05   2.9542086339760576e-05   7.2348181560596853e-06   
8.7500000000000000e+00   3.0102165534319303e-01   2.0800000000000000e+02   1.0487097803204884e+19   1.0150000000000000e+05   6.2323302113940327e-13   2.2425792009201616e-13   4.0295761592318896e-06   6.2589148486265667e-14   1.1870547370206997e-17   3.9411184932286254e-15   4.6157598320053605e-13   1.0682529712757718e-04   1.2030112907384607e-04   1.5756073118704667e-12   3.8592570782993836e-11   3.4998389183747412e-03   4.1947885278331962e-13   4.8550609091235938e-06   3.3529979614140492e-11   2.4278614173976422e-13   3.7016200542402294e-12   9.6009719120108504e-18   9.2888173147868116e-17   1.5099702160212351e-21   4.3392558925521985e-19   9.0965108979457432e-20   2.5231457985161553e-16   9.0445019257097150e-17   3.2159869159057181e-20   1.5672153734047538e-13   1.0058002454914629e-14   1.2614243439651177e-14   2.4850113379813216e-09   2.0811453621257520e-16   5.3536308527707460e-19   4.7402223357858447e-14   6.5777920804103808e-12   2.0214200892951412e-31   1.4656506633168803e-16   6.1137785534444258e-16   5.4228612923393695e-14   4.5330946968193950e-14   7.7742804553535155e-13   9.7748258727034214e-14   5.1982141851532620e-21   1.4135111038736356e-26   1.5579934083551179e-27   1.4319474433072347e-18   3.9562796692358956e-22   1.6496437247041078e-21   2.1363196034058675e-20   1.5878985118764622e-09   9.4448727276610908e-13   9.0629568783504603e-13   3.5621398921335610e-11   4.4325115677608119e-17   1.1070880277424417e-12   1.7232230545108927e-12   1.7435917506876318e-13   9.6852497621542563e-11   1.5177679080014464e-11   1.7138535752407897e-14   1.0086767138351404e-13   1.9999863761371625e-02   5.8133163108368603e-11   9.5244137275886209e-13   6.0343688869683626e-11   1.8084717372655670e-13   2.7947348572481543e+00   4.9203674514463303e-01   7.7199233179336069e-01   2.0162457065862990e-01   1.9775878539269550e-03   1.0903804195134060e-03   3.2950073007980909e-04   1.1651204740727946e-04   2.0458827196618202e-05   1.0000000000000001e-05   2.9542086339760576e-05   7.2348181560596853e-06   
9.2500000000000000e+00   2.7754856308364817e-01   2.0400000000000000e+02   9.8589287824541123e+18   1.0000000000000000e+05   8.9947366212717509e-13   4.0591913301028644e-13   2.2471434004517683e-06   7.6461037525513897e-14   1.4692270009239483e-17   6.5408571874668864e-15   2.4026548245929450e-13   1.0684824688411840e-04   1.2033075277665188e-04   1.5743196358860487e-12   3.6696870416933430e-11   3.4998246346634406e-03   3.7343730701194197e-13   4.8548246386703125e-06   3.4080442318365601e-11   3.2812960351054191e-13   3.3809697813515687e-12   2.2662974570007317e-17   8.8292704455122711e-17   3.7128630001778332e-21   3.7067766389189214e-19   8.5519968035102134e-20   2.5094634842409102e-16   9.1123687051513523e-17   3.1633836457725171e-20   1.7059711588699141e-13   4.8810770109897599e-15   1.0295117914994565e-14   2.4801540453466425e-09   1.7096693382223144e-16   5.4792889409586171e-19   4.3933961515640441e-14   5.3370720043867665e-12   1.7171479916374244e-31   2.2035146202092081e-16   9.1590857194844422e-16   2.3909783090900509e-14   2.9223361391970622e-14   9.2632480180375172e-13   9.6462620026384679e-14   3.4138538087257641e-21   1.6085237529051449e-26   1.7817225600362200e-27   1.6613757237531653e-18   2.7438833610184660e-22   1.1843381206467294e-21   1.1667755944778993e-20   1.5631744293079530e-09   1.2233223054027843e-12   8.2510421203335956e-13   2.8487454177361227e-11   1.2517880940651212e-16   1.0594162686577884e-12   1.6330368157331049e-12   2.4468286035713067e-13   1.2035156448733840e-10   1.6667783087313901e-11   1.8431617669261201e-14   8.1134573350367252e-14   1.9999848969268066e-02   6.5714834664134820e-11   9.4704885082537805e-13   6.8489668525802658e-11   2.0526870778103609e-13   2.9297020991651959e+00   4.5994518516890731e-01   8.2372188846200478e-01   2.1514382672601032e-01   2.0972520148420759e-03   1.1657635391432990e-03   3.3962091227137216e-04   1.2449144790366735e-04   2.0458827196618202e-05   1.0000000000000001e-05   2.9542086339760576e-05   7.2348181560596853e-06   
9.7500000000000000e+00   2.5548500048436268e-01   1.9975000000000000e+02   9.2682882764456550e+18   9.3750000000000000e+04   1.2972298557272340e-12   7.5266983296349219e-13   1.1776051865583535e-06   9.5112931108891299e-14   1.8518402371738915e-17   1.1015630581574126e-14   1.2504759490794475e-13   1.0687362032465416e-04   1.2036352268147792e-04   1.5813756888874602e-12   3.5365917945693524e-11   3.4998088377901247e-03   3.1014729907432290e-13   4.8545637890881955e-06   3.4513890061817626e-11   4.4584234236240931e-13   3.0548420172690152e-12   5.4848366613788376e-17   9.8918577871379294e-17   8.6492384893122789e-21   3.0389750294072457e-19   7.8390498131913959e-20   2.4959496659599501e-16   9.1730924798430638e-17   2.9296495355674205e-20   1.8204456288064455e-13   2.1366201642655259e-15   8.2083037709459292e-15   2.4748097253259472e-09   1.3680518128138944e-16   5.6120293581804422e-19   3.8171196564192823e-14   4.1809741896595627e-12   1.5475868256028246e-31   3.1577759352363756e-16   1.3195340831090494e-15   9.8039274612407342e-15   1.9239707807481507e-14   1.0395084288477051e-12   9.4790550362504376e-14   2.3465349421199416e-21   1.8253157733272379e-26   2.0329805810528379e-27   1.8523827430991814e-18   1.9775296175927594e-22   9.0812223259011856e-22   6.6719545182943999e-21   1.5306870816269597e-09   1.5842809105578974e-12   7.2481576245136367e-13   2.1983283062481834e-11   3.7287753009589966e-16   9.7598747660962897e-13   1.4861570835316020e-12   3.3932643281644874e-13   1.4908266731247134e-10   1.7886429999666588e-11   1.9099311487749993e-14   6.0739233800611179e-14   1.9999832605847288e-02   7.4309067476717096e-11   9.4137294983150248e-13   7.7833808329695974e-11   2.3328380322523463e-13   3.0744133374759870e+00   4.2979881540951248e-01   8.8002219721607144e-01   2.2985848065923187e-01   2.2308221054284723e-03   1.2498683086006816e-03   3.5094397627709811e-04   1.3339562379603896e-04   2.0458827196618202e-05   1.0000000000000001e-05   2.9542086339760576e-05   7.2348181560596853e-06   
1.0250000000000000e+01   2.3474735705976307e-01   1.9525000000000000e+02   8.7122550821044388e+18   8.0000000000000000e+04   1.8782292382096549e-12   1.4074812324782841e-12   5.7611361267030123e-07   1.1968307865999124e-13   2.3608996402604904e-17   1.8247564185991706e-14   6.4652444596199107e-14   1.0690376967384028e-04   1.2040246526184540e-04   1.5809372808002415e-12   3.3958444937531261e-11   3.4997900630263905e-03   2.3991361901285240e-13   4.8542552685470065e-06   3.4853675266435751e-11   6.1131649052964639e-13   2.6954067779018274e-12   1.3446389918751476e-16   1.2447526592512013e-16   1.9194075161064758e-20   2.4103539093574417e-19   7.0236375118537068e-20   2.4817087810439598e-16   9.2284391197923326e-17   2.5046862686025923e-20   1.9121895559251765e-13   8.1586059956596498e-16   6.3794077859275179e-15   2.4685981130048531e-09   1.0510569496217434e-16   5.7356111663077993e-19   3.0948301259607213e-14   3.1296807483933116e-12   1.4678746534169639e-31   4.2325889277165411e-16   1.7928908644510002e-15   4.0265294419954013e-15   1.4101158680867235e-14   1.1002753536264925e-12   9.2642003085146865e-14   1.6780069287957221e-21   2.0648248553472192e-26   2.3137499516689178e-27   1.9078961439207612e-18   1.4692172015390934e-22   7.3351881394221684e-22   4.0859107543407915e-21   1.4887694814831112e-09   2.0490234055942892e-12   6.0489881662478994e-13   1.6128974699691325e-11   1.1874740014672712e-15   8.5586807833417488e-13   1.2849408734530792e-12   4.6964835654217680e-13   1.8481713716611672e-10   1.8771787121974852e-11   1.8849986353975629e-14   4.1471683144979664e-14   1.9999813162214424e-02   8.4687952110397567e-11   9.3646517774542193e-13   8.9293031111092005e-11   2.6764241271850648e-13   3.2538109079299189e+00   4.0190756535346156e-01   9.4901693152580779e-01   2.4789166816068614e-01   2.3804901016426815e-03   1.3440901268985082e-03   3.6365073183795675e-04   1.4337243308460893e-04   2.0458827196618202e-05   1.0000000000000001e-05   2.9542086339760576e-05   7.2348181560596853e-06   
1.0750000000000000e+01   2.1528265905853822e-01   1.9100000000000000e+02   8.1676401494247752e+18   5.4475000000000000e+04   2.7267956025340702e-12   2.6426897905150218e-12   2.8405290315532779e-07   1.5111061149218362e-13   3.0355200806430351e-17   2.9420194021792080e-14   3.2488935193773740e-14   1.0694586636723654e-04   1.2045682756844259e-04   1.5646814657696129e-12   3.2170108500045655e-11   3.4997638416735919e-03   1.7996321777990840e-13   4.8538273923924179e-06   3.5091689033911101e-11   8.3296110660757543e-13   2.2982919924682744e-12   3.2951281412929427e-16   1.7013736605797671e-16   4.0984909922326123e-20   1.8629373603135231e-19   6.1599322938701905e-20   2.4642474924603160e-16   9.2830386714910455e-17   1.9758934658982272e-20   2.0043811450250223e-13   2.5350314944640922e-16   4.9592364612507645e-15   2.4602298713602075e-09   7.4403276660682997e-17   5.8249052446766103e-19   2.4101602289159358e-14   2.1487803255968955e-12   1.4699409825362642e-31   5.5171883968343498e-16   2.3797527317514025e-15   1.8274356423578015e-15   1.2104580350936170e-14   1.1099848297222641e-12   8.9597227597752174e-14   1.2533144172694189e-21   2.3167733028827457e-26   2.6114985712364455e-27   1.7610698559886252e-18   1.1253720495252710e-22   6.0771634990946712e-22   2.6501108262566095e-21   1.4296749388780287e-09   2.6121819795481252e-12   4.7514833927392800e-13   1.0924624861711679e-11   3.8101537297096959e-15   7.0740496574857337e-13   1.0633325228991484e-12   6.6814470712950323e-13   2.3301899439852126e-10   1.9610617006967286e-11   1.7264965874910972e-14   2.5085906574259568e-14   1.9999786025594476e-02   9.9273776583273192e-11   9.3273981544168389e-13   1.0572457833793463e-10   3.1691406192224376e-13   3.5432831311231898e+00   3.7528488832253754e-01   1.0534122629975886e+00   2.7517851110661856e-01   2.5440668116668915e-03   1.4490479937324028e-03   3.7710798480386856e-04   1.5448354878190085e-04   2.0458827196618202e-05   1.0000000000000001e-05   2.9542086339760576e-05   7.2348181560596853e-06   
