alt                      press                    temp                     density                  eddy                     O                        O2                       H2O                      H                        OH                       HO2                      H2O2                     H2                       CO                       HCO                      H2CO                     CH4                      CH3                      C2H6                     NO                       NO2                      HNO                      O3                       HNO3                     N                        C3H2                     C3H3                     CH3C2H                   CH2CCH2                  C3H5                     C2H5CHO                  C3H6                     C3H7                     C3H8                     C2H4OH                   C2H2OH                   C2H5                     C2H4                     CH                       CH3O2                    CH3O                     CH2CO                    CH3CO                    CH3CHO                   C2H2                     CH23                     C2H                      C2                       C2H3                     HCS                      CS2                      CS                       OCS                      S                        HS                       H2S                      SO3                      S2                       HSO                      H2SO4                    SO2                      SO                       SO4AER                   S8AER                    HCAER                    HCAER2                   CO2                      N2                       SO4AER_AERSOL            S8AER_AERSOL             HCAER_AERSOL             HCAER2_AERSOL            SO4AER_WFALL             S8AER_WFALL              HCAER_WFALL              HCAER2_WFALL             SO4AER_RPAR              S8AER_RPAR               HCAER_RPAR               HCAER2_RPAR              
5.2500000000000000e+05   5.1474683373948604e-01   2.3600000000000000e+02   1.5797865000000000e+19   1.0000000000000000e+05   1.1481174000000001e-13   2.0335481000000000e-15   1.3696625999999999e-04   4.4710727000000000e-11   1.2981395000000000e-14   2.9124539000000000e-17   4.1210028999999998e-16   1.8598283999999999e-04   6.8001051000000001e-08   2.9708486999999998e-13   9.2705486999999992e-13   4.6743953000000000e-07   1.1373154999999999e-15   6.8976093000000003e-14   8.1017903999999994e-12   1.5433312000000000e-15   1.3743058000000000e-12   3.4726809000000001e-21   1.4240170999999999e-16   1.5838313000000000e-18   1.3097613000000000e-34   2.3680500999999998e-34   1.9960299000000000e-28   1.6006541000000000e-29   1.4703722999999999e-31   3.6118506000000000e-24   4.6389762000000002e-27   1.2847705000000000e-24   3.5369648000000000e-19   7.5277841999999994e-24   2.6047656999999999e-27   3.0626065999999997e-20   1.6018094999999999e-19   3.2111474999999999e-29   1.4137168000000000e-21   9.2216004000000004e-18   4.0793252000000001e-22   1.1559481000000001e-20   8.1156983999999996e-20   3.8251750000000000e-22   6.9839372000000000e-23   4.8564175000000001e-32   1.0167159000000000e-32   8.7754577000000008e-25   3.9521162999999999e-26   2.0186867000000001e-26   2.3480334000000001e-22   5.2114957999999996e-13   2.9222985000000002e-13   1.5220829999999999e-15   6.0457320999999999e-16   9.2575492999999993e-22   4.6194747000000000e-16   4.8898929000000001e-16   2.6894422000000002e-16   1.1199414000000000e-14   1.2671399000000000e-14   1.0702767000000000e-13   1.2138351000000001e-24   8.4985435000000008e-25   5.2497168999999997e-28   1.0000000000000000e-04   9.9957651540285830e-01   7.5688910999999998e-02   9.4463071999999996e-13   1.9220388000000001e-07   1.5197197000000001e-10   4.8548222999999997e-04   7.2376381999999996e-04   2.0158273000000002e-06   2.0158273000000002e-06   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
5.7500000000000000e+05   4.7958736823620324e-01   2.3200000000000000e+02   1.4972574000000000e+19   1.0000000000000000e+05   1.9850480999999999e-13   3.2141676000000000e-15   8.7253404999999994e-05   5.0618982000000002e-11   1.5682645999999999e-14   4.4697074000000000e-17   5.3515538000000005e-16   1.8598245000000000e-04   6.8524471000000000e-08   2.6818358000000001e-13   7.0677786999999999e-13   4.6740708000000002e-07   1.0646270000000001e-15   6.8566306000000001e-14   8.3183262000000000e-12   2.4475850000000001e-15   1.3815187000000000e-12   8.5756354000000005e-21   2.2617158999999999e-16   4.4947696999999997e-18   2.0382894000000000e-34   3.6868978999999999e-34   2.8801280000000002e-28   2.3863559000000001e-29   2.0743464999999998e-31   5.5505185000000001e-24   7.1848162000000001e-27   1.2798113000000000e-24   3.4247218999999998e-19   8.4666067999999995e-24   5.1674034000000000e-27   2.9994750000000002e-20   1.6903030999999999e-19   3.5182229000000001e-29   1.8285181000000001e-21   9.8296496000000006e-18   3.0415106999999998e-22   7.3569190000000004e-21   1.2437098000000000e-19   6.9098219000000005e-22   6.8972410999999999e-23   1.2257932999999999e-31   2.5610942000000002e-32   1.5630669999999999e-24   3.7884183999999999e-26   1.6989792000000000e-26   1.5157540000000000e-22   4.5683104000000000e-13   3.2682747000000000e-13   1.4381337000000001e-15   4.9677795000000003e-16   2.4604486999999998e-21   3.9095571999999998e-16   5.3083552999999998e-16   4.2354495000000002e-16   1.5387525999999999e-14   1.4188967000000000e-14   1.2516990999999999e-13   1.1606396000000000e-24   9.9607390999999993e-25   6.1529437999999997e-28   1.0000000000000000e-04   9.9962622815092328e-01   8.1609373999999998e-02   8.5604739999999999e-13   2.1350462000000000e-07   1.6881406000000000e-10   5.1482633000000000e-04   7.6154366000000002e-04   2.1596253999999999e-06   2.1596253999999999e-06   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
6.2500000000000000e+05   4.4628501259830117e-01   2.2800000000000000e+02   1.4177321000000000e+19   1.0000000000000000e+05   3.3743108000000001e-13   5.4147021999999998e-15   5.4701969000000001e-05   5.7499119999999998e-11   1.9134601000000001e-14   7.3110454999999998e-17   7.0241070999999998e-16   1.8598196000000001e-04   6.9138737999999997e-08   2.4152214999999999e-13   5.3781413999999999e-13   4.6737285000000000e-07   9.9816875000000003e-16   6.8152808999999998e-14   8.4743902000000003e-12   3.7763082000000003e-15   1.3741665000000000e-12   2.2162902000000000e-20   3.5630856999999998e-16   1.0027753999999999e-17   2.9971238999999999e-34   5.4240462000000003e-34   3.9577605000000001e-28   3.3472975000000002e-29   2.7337595999999998e-31   8.5043242000000001e-24   1.0286673000000000e-26   1.2786989999999999e-24   3.3112640000000000e-19   9.6146158000000006e-24   9.7534800999999997e-27   2.9419050000000002e-20   1.7892247000000001e-19   3.8732228999999997e-29   2.5157972999999998e-21   1.0752207000000000e-17   2.2749377999999999e-22   4.6628247999999999e-21   1.8827889000000000e-19   1.1795677000000001e-21   6.8286445000000001e-23   2.9051365000000002e-31   6.0554749000000000e-32   2.5759430999999998e-24   3.5706110000000002e-26   1.4219620000000001e-26   9.5063326999999999e-23   3.9204421000000000e-13   3.5714429000000000e-13   1.3434468999999999e-15   4.0621355000000000e-16   6.8056408000000004e-21   3.1806165999999998e-16   5.7174796000000004e-16   6.6612039999999999e-16   2.1404424000000001e-14   1.5762758999999999e-14   1.4543529000000001e-13   1.1146245000000000e-24   1.1607187000000000e-24   7.1699868999999997e-28   1.0000000000000000e-04   9.9965877948991388e-01   8.7686928999999997e-02   7.7844284999999999e-13   2.3558108000000000e-07   1.8626949999999999e-10   5.4646841000000003e-04   8.0286481000000005e-04   2.3170012000000001e-06   2.3170012000000001e-06   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
6.7500000000000000e+05   4.1477128994893758e-01   2.2400000000000000e+02   1.3411501000000000e+19   1.0000000000000000e+05   5.6596639000000002e-13   9.7001607000000001e-15   3.3720592000000002e-05   6.5028064000000001e-11   2.3378798999999999e-14   1.2709326999999999e-16   9.2012352000000001e-16   1.8598137999999999e-04   6.9853827999999996e-08   2.1683167000000001e-13   4.0942463000000002e-13   4.6733669000000001e-07   9.3620710000000001e-16   6.7739706000000000e-14   8.5754747999999996e-12   5.7366265000000001e-15   1.3469338000000000e-12   6.0382284000000005e-20   5.5750041000000001e-16   1.8735942000000000e-17   4.1971471000000002e-34   7.5993438000000004e-34   5.1741596999999996e-28   4.4100685000000001e-29   3.3560933999999999e-31   1.2963186000000000e-23   1.3544177000000001e-26   1.2801055999999999e-24   3.1980151000000000e-19   1.0992387000000000e-23   1.7374207000000001e-26   2.8845935000000002e-20   1.8958994000000001e-19   4.2464419000000003e-29   3.6945761000000001e-21   1.1912564000000000e-17   1.7059223000000001e-22   2.9804913000000001e-21   2.8101162999999999e-19   1.8890548999999999e-21   6.7696489999999996e-23   6.4108703000000001e-31   1.3325936000000000e-31   3.8990444999999999e-24   3.3142964000000002e-26   1.1708822000000000e-26   5.9056415000000006e-23   3.2882256000000000e-13   3.8043726000000001e-13   1.2473811999999999e-15   3.3265311000000002e-16   1.9340869000000001e-20   2.4784653000000001e-16   6.1152586999999995e-16   1.0397691000000001e-15   2.9969142000000001e-14   1.7395481000000000e-14   1.6791997000000000e-13   1.0756356000000000e-24   1.3454757999999999e-24   8.3112679999999993e-28   1.0000000000000000e-04   9.9967976076030218e-01   9.4169193999999998e-02   7.1063488000000000e-13   2.5832863000000002e-07   2.0425556000000000e-10   5.8014071000000002e-04   8.4813886000000005e-04   2.4895441999999999e-06   2.4895441999999999e-06   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
7.2500000000000000e+05   3.8497905987950198e-01   2.2000000000000000e+02   1.2674509000000000e+19   1.0000000000000000e+05   9.3763851999999994e-13   1.8212834000000000e-14   2.0419740000000000e-05   7.2499841999999994e-11   2.8274921000000000e-14   2.3124026999999999e-16   1.1862678000000000e-15   1.8598070000000000e-04   7.0679357999999995e-08   1.9388352000000000e-13   3.1327289999999999e-13   4.6729845999999998e-07   8.7645044999999999e-16   6.7330953000000001e-14   8.6364383999999994e-12   8.6873910000000000e-15   1.2942084999999999e-12   1.7243834000000000e-19   8.6696466000000004e-16   3.0801296999999999e-17   5.6607023999999997e-34   1.0252351000000000e-33   6.4409581999999998e-28   5.4711996000000004e-29   3.8498727999999998e-31   1.9600819000000000e-23   1.6392950000000001e-26   1.2815089000000000e-24   3.0864191000000000e-19   1.2585174999999999e-23   2.9076663999999999e-26   2.8185231000000000e-20   2.0036264000000001e-19   4.5806141000000002e-29   5.7468315999999997e-21   1.3149338999999999e-17   1.2911301999999999e-22   1.9628207999999998e-21   4.1178821000000002e-19   2.8301409999999999e-21   6.7052812999999998e-23   1.3129082000000001e-30   2.7202586999999999e-31   5.4102788999999997e-24   3.0392881000000002e-26   9.4155877999999996e-27   3.6757344999999998e-23   2.6906861000000002e-13   3.9398228999999998e-13   1.1558633000000000e-15   2.7414168000000000e-16   5.5645949999999994e-20   1.8418672999999999e-16   6.4919189999999996e-16   1.6015708000000000e-15   4.2001445000000003e-14   1.9074059999999999e-14   1.9267339000000001e-13   1.0431769000000000e-24   1.5521623999999999e-24   9.5880117000000001e-28   1.0000000000000000e-04   9.9969306149726034e-01   1.0047455000000000e-01   6.5131798999999997e-13   2.8163560000000000e-07   2.2268394000000000e-10   6.1707563000000000e-04   8.9783468999999998e-04   2.6790671999999999e-06   2.6790671999999999e-06   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
7.7500000000000000e+05   3.5684260791567124e-01   2.1600000000000000e+02   1.1965743000000000e+19   1.0000000000000000e+05   1.5337550000000001e-12   3.5116508999999997e-14   1.2134662000000000e-05   7.9181676999999997e-11   3.3597839000000001e-14   4.3102141999999999e-16   1.4934042000000000e-15   1.8597991000000001e-04   7.1622561000000001e-08   1.7253633999999999e-13   2.4286668999999998e-13   4.6725801999999998e-07   8.1739055999999995e-16   6.6929964999999999e-14   8.6696144999999996e-12   1.3208289000000000e-14   1.2115333999999999e-12   5.0808746000000002e-19   1.3409598000000000e-15   4.6302237000000002e-17   7.4143001000000002e-34   1.3429296000000000e-33   7.6518343000000004e-28   6.4186114000000002e-29   4.1469031999999997e-31   2.9319687000000001e-23   1.8211776000000001e-26   1.2802770999999999e-24   2.9778290000000001e-19   1.4350409000000001e-23   4.5705788000000002e-26   2.7348160000000002e-20   2.1028110999999999e-19   4.8217766000000000e-29   9.3128454999999994e-21   1.4303573999999999e-17   9.9572373999999997e-23   1.3759312000000000e-21   5.8883762999999997e-19   3.9702634000000002e-21   6.6231943999999998e-23   2.4981706999999999e-30   5.1564823999999996e-31   6.8991894000000006e-24   2.7529523999999999e-26   7.3276600999999999e-27   2.2891167000000000e-23   2.1435349999999999e-13   3.9528743000000000e-13   1.0676344000000000e-15   2.2657147999999998e-16   1.6057404000000000e-19   1.2958564000000000e-16   6.8257826999999996e-16   2.4230881000000000e-15   5.8658032000000000e-14   2.0756252000000001e-14   2.1966491000000001e-13   1.0166198999999999e-24   1.7826862000000000e-24   1.1012001999999999e-27   1.0000000000000000e-04   9.9970134645534081e-01   1.0648317000000000e-01   5.9924199000000004e-13   3.0537523999999999e-07   2.4145443000000001e-10   6.5767245999999999e-04   9.5248779000000000e-04   2.8876429999999998e-06   2.8876429999999998e-06   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.2500000000000000e+05   3.3029766650327397e-01   2.1200000000000000e+02   1.1284605000000000e+19   1.0000000000000000e+05   2.4806641000000000e-12   6.9256243999999994e-14   7.0689120999999996e-06   8.4845708999999995e-11   3.9346801999999999e-14   8.1870018000000004e-16   1.8406499000000001e-15   1.8597901000000000e-04   7.2685872999999996e-08   1.5271788000000001e-13   1.9321554999999999e-13   4.6721521000000001e-07   7.5978842999999995e-16   6.6539265000000000e-14   8.6820961999999994e-12   2.0173628000000001e-14   1.0983874000000000e-12   1.5384759000000001e-18   2.0667216999999999e-15   6.5877278000000005e-17   9.4457555999999998e-34   1.7106317000000001e-33   8.7059874000000007e-28   7.1507093000000001e-29   4.2078025000000002e-31   4.3346907000000000e-23   1.8452739999999999e-26   1.2755865000000000e-24   2.8734092000000001e-19   1.6267214000000000e-23   6.7830824999999997e-26   2.6305545000000001e-20   2.1841510999999999e-19   4.9635935999999998e-29   1.5639747000000001e-20   1.5357583000000000e-17   7.8673724999999996e-23   1.0788086000000000e-21   8.1671743999999999e-19   5.2341468999999996e-21   6.5275344999999994e-23   4.4362254999999998e-30   9.1164070000000006e-31   8.1238037000000000e-24   2.4455684999999999e-26   5.4309830999999997e-27   1.4104830999999999e-23   1.6583417999999999e-13   3.8212108000000000e-13   9.7602172999999992e-16   1.8480309000000000e-16   4.6567048000000004e-19   8.5176854999999997e-17   7.0900108999999998e-16   3.5878338999999999e-15   8.1406473999999995e-14   2.2387237999999998e-14   2.4874088000000000e-13   9.9531077999999993e-25   2.0389929000000000e-24   1.2595258999999999e-27   1.0000000000000000e-04   9.9970641207825728e-01   1.1204267000000000e-01   5.5328515999999997e-13   3.2939826000000001e-07   2.6044898000000002e-10   7.0238859000000000e-04   1.0127114000000000e-03   3.1176480000000001e-06   3.1176480000000001e-06   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.7500000000000000e+05   3.0528128909310237e-01   2.0800000000000000e+02   1.0630497000000000e+19   1.0150000000000000e+05   3.9714120000000003e-12   1.4004990000000001e-13   4.0319166000000004e-06   8.9480715999999997e-11   4.5714482000000002e-14   1.5855443999999999e-15   2.2349947000000000e-15   1.8597800999999999e-04   7.3856492999999998e-08   1.3430675999999999e-13   1.6082060999999999e-13   4.6717019000000002e-07   7.0523065000000000e-16   6.6163327000000006e-14   8.6773860999999994e-12   3.0893385999999998e-14   9.5779296999999996e-13   4.7900090999999998e-18   3.1699320999999998e-15   9.1627020000000004e-17   1.1716692000000001e-33   2.1211951000000001e-33   9.5281104999999993e-28   7.6038861000000002e-29   4.0311144999999997e-31   6.3095006999999998e-23   1.6894871000000001e-26   1.2671653000000000e-24   2.7748863000000002e-19   1.8324082000000000e-23   9.5727401000000003e-26   2.5054067000000000e-20   2.2366711999999999e-19   5.0228982000000001e-29   2.7236614000000003e-20   1.6389621999999999e-17   6.3520134999999996e-23   1.0051538000000001e-21   1.0899982000000000e-18   6.5095484999999997e-21   6.4312153999999999e-23   7.3895388000000003e-30   1.5107351999999999e-30   8.8620348000000000e-24   2.1091405000000000e-26   3.7537546000000000e-27   8.4917883000000007e-24   1.2459413999999999e-13   3.5287301999999998e-13   8.7488946000000000e-16   1.4480308999999999e-16   1.3597651000000000e-18   5.1385715999999998e-17   7.2543382000000004e-16   5.1639767999999997e-15   1.1166553000000000e-13   2.3904734000000001e-14   2.7937627999999998e-13   9.7885876999999997e-25   2.3211599000000001e-24   1.4338259999999999e-27   1.0000000000000000e-04   9.9970944894214453e-01   1.1688080000000001e-01   5.1259878000000000e-13   3.5324651000000001e-07   2.7930534000000001e-10   7.5174965000000002e-04   1.0792099999999999e-03   3.3718146000000001e-06   3.3718146000000001e-06   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
9.2500000000000000e+05   2.8173199096710960e-01   2.0400000000000000e+02   1.0002826000000000e+19   1.0000000000000000e+05   6.2833600000000000e-12   2.9188668000000002e-13   2.2487899000000002e-06   9.2787607999999999e-11   5.2908813999999998e-14   3.1379665999999998e-15   2.6906269999999999e-15   1.8597692000000001e-04   7.5130442000000000e-08   1.1714831000000000e-13   1.4283303000000001e-13   4.6712245000000001e-07   6.5554550999999999e-16   6.5800267999999997e-14   8.6529511999999997e-12   4.7358344000000001e-14   7.9611961999999999e-13   1.5393404000000001e-17   4.8345911000000001e-15   1.2669837999999999e-16   1.4267531000000000e-33   2.5815781000000001e-33   1.0105209000000000e-27   7.8033275000000002e-29   3.6777472000000000e-31   8.9900116999999995e-23   1.3927546000000001e-26   1.2536452000000001e-24   2.6823692000000002e-19   2.0502714000000000e-23   1.3015797000000000e-25   2.3597871000000000e-20   2.2457697000000000e-19   5.0076947000000000e-29   4.9581559000000002e-20   1.7479451000000001e-17   5.2022678000000003e-23   1.1435070000000000e-21   1.3888628999999999e-18   7.6985730999999995e-21   6.3529590000000003e-23   1.1652286000000000e-29   2.3679652999999999e-30   9.0042184999999996e-24   1.7480824000000001e-26   2.3581015000000002e-27   4.9255177000000003e-24   9.0820483000000006e-14   3.0699220999999998e-13   7.6098089000000003e-16   1.0394630000000001e-16   3.9881337000000003e-18   2.7773531000000000e-17   7.2841328000000004e-16   7.1902923999999999e-15   1.5040673999999999e-13   2.5237197000000001e-14   3.1128760000000001e-13   9.6664097000000002e-25   2.6333130000000001e-24   1.6266491000000000e-27   1.0000000000000000e-04   9.9971123192706501e-01   1.2089395999999999e-01   4.7631239999999999e-13   3.7708952000000000e-07   2.9815754999999998e-10   8.0636170000000004e-04   1.1527950000000001e-03   3.6532941000000000e-06   3.6532941000000000e-06   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
9.7500000000000000e+05   2.5957648225771651e-01   1.9975000000000000e+02   9.4122894000000000e+18   9.3750000000000000e+04   9.8004137999999992e-12   6.3871535999999996e-13   1.1786756000000000e-06   9.2104007999999997e-11   5.9891866999999996e-14   6.4392760999999999e-15   3.2308548999999999e-15   1.8597572000000000e-04   7.6540591999999999e-08   1.0043915000000000e-13   1.3662089000000001e-13   4.6706978000000001e-07   6.0505931000000004e-16   6.5436662000000005e-14   8.5993665000000007e-12   7.4429872000000002e-14   6.1682195000000001e-13   5.3169408999999997e-17   7.3457079999999996e-15   1.7311027999999999e-16   1.7640610000000000e-33   3.1882263999999998e-33   1.0471496000000001e-27   7.8462802000000001e-29   3.2258226000000001e-31   1.2441618999999999e-22   1.0266305000000000e-26   1.2249372000000001e-24   2.5932594000000001e-19   2.2706051000000001e-23   1.7435122000000000e-25   2.1704429999999999e-20   2.1843467000000000e-19   4.7266760999999999e-29   9.7434993000000003e-20   1.8401189000000001e-17   4.2321138000000001e-23   1.5349787000000001e-21   1.6741911999999999e-18   8.7588428999999998e-21   6.2316670000000005e-23   1.7736118000000000e-29   3.5770733000000001e-30   8.4772062999999996e-24   1.3799795000000001e-26   1.3002164000000000e-27   2.6748753000000001e-24   6.3792761000000000e-14   2.4518453000000000e-13   6.3153522999999997e-16   6.1603886000000003e-17   1.1959190000000001e-17   1.2899601999999999e-17   7.1408579000000000e-16   9.6623135000000000e-15   1.9736541999999999e-13   2.6281124999999999e-14   3.4499314999999998e-13   9.5777786000000006e-25   2.9911443000000000e-24   1.8476884999999999e-27   1.0000000000000000e-04   9.9971230188092530e-01   1.2447068000000000e-01   4.4408288000000000e-13   4.0304346999999998e-07   3.1867884999999997e-10   8.6718479999999996e-04   1.2348283000000000e-03   3.9660771000000004e-06   3.9660771000000004e-06   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.0250000000000000e+06   2.3873288532249903e-01   1.9525000000000000e+02   8.8560064000000000e+18   8.0000000000000000e+04   1.4807436999999999e-11   1.4284024000000000e-12   5.7675561000000005e-07   8.8703020000000000e-11   6.8335055999999996e-14   1.3269137000000001e-14   4.0510956999999999e-15   1.8597433999999999e-04   7.8168436999999999e-08   8.4472400999999996e-14   1.4020253000000001e-13   4.6700738000000002e-07   5.6073265999999996e-16   6.5045486000000003e-14   8.4733751999999992e-12   1.1553381000000000e-13   4.4811154000000000e-13   1.8628453999999999e-16   1.1039538000000001e-14   2.3087139999999999e-16   2.1989350000000000e-33   3.9674368000000000e-33   1.0662982000000001e-27   7.7983789000000001e-29   2.7306005000000002e-31   1.6526670000000001e-22   6.8244165000000000e-27   1.1811815000000001e-24   2.5022884000000000e-19   2.5358423000000000e-23   2.3664777000000002e-25   1.9676333999999999e-20   2.0623776000000000e-19   4.3307203000000000e-29   2.0039059000000000e-19   1.9957262000000001e-17   3.4749290000000001e-23   2.2189257000000000e-21   1.9004271999999999e-18   9.6970574000000005e-21   6.1381624000000004e-23   2.6424970000000000e-29   5.2744784000000000e-30   7.4397723000000007e-24   9.9735077000000001e-27   5.8483072000000003e-28   1.3436945000000000e-24   4.2689787999999999e-14   1.7318201000000000e-13   4.8776133000000002e-16   3.1396000000000001e-17   3.6533249999999999e-17   4.9122366999999999e-18   6.7063531000000004e-16   1.2505446999999999e-14   2.4683165000000001e-13   2.6577837000000000e-14   3.8196138999999998e-13   9.5152109000000001e-25   3.4296788000000002e-24   2.1185798000000000e-27   1.0000000000000000e-04   9.9971290361332477e-01   1.2811167000000001e-01   4.1510722999999999e-13   4.3482110999999998e-07   3.4380483000000000e-10   9.3519513999999998e-04   1.3266553000000000e-03   4.3152397000000002e-06   4.3152397000000002e-06   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.0750000000000000e+06   2.1914998318505532e-01   1.9100000000000000e+02   8.3104548000000000e+18   5.4475000000000000e+04   2.1322829999999999e-11   3.0290252000000001e-12   2.8443766000000001e-07   8.7064062999999994e-11   8.1828629999999997e-14   2.5487276999999998e-14   5.6688318999999999e-15   1.8597256000000000e-04   8.0302975000000003e-08   7.0913915000000006e-14   1.5241361000000000e-13   4.6692057999999999e-07   5.3204080000000002e-16   6.4550717000000004e-14   8.2047094999999994e-12   1.6369301000000001e-13   3.1878583000000000e-13   5.7601883999999995e-16   1.6185603000000001e-14   3.0099544999999999e-16   2.6493482000000000e-33   4.7725040999999998e-33   1.0695806000000000e-27   7.6644874999999998e-29   2.2616963999999999e-31   2.0946692000000000e-22   4.3338519999999999e-27   1.1257217000000000e-24   2.3948013000000002e-19   2.8732466000000003e-23   3.2510801999999999e-25   1.8020734999999999e-20   1.9187227000000000e-19   4.1696665000000000e-29   3.9095350000000000e-19   2.3680159999999999e-17   2.9980997000000002e-23   3.1152044000000001e-21   2.0558046000000000e-18   1.0578849000000000e-20   6.2064101000000001e-23   3.8586588000000001e-29   7.5963951999999995e-30   6.3407087000000001e-24   6.1573529000000004e-27   1.9162640000000000e-28   6.1378599000000001e-25   2.6081094000000000e-14   1.0372587000000000e-13   3.4486618000000002e-16   1.9615721000000000e-17   1.0270092000000000e-16   1.4677846000000001e-18   5.7934827999999995e-16   1.5601900000000000e-14   2.8342883000000001e-13   2.5043930999999999e-14   4.2751732999999999e-13   9.4726513999999995e-25   4.0580864000000000e-24   2.5067594999999999e-27   1.0000000000000000e-04   9.9971319565738093e-01   1.3325103999999999e-01   3.8779330999999998e-13   4.8279783999999996e-07   3.8173913000000002e-10   1.0103352999999999e-03   1.4288376000000001e-03   4.7056586000000003e-06   4.7056586000000003e-06   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
