alt                      press                    temp                     density                  eddy                     O                        O2                       H2O                      H                        OH                       HO2                      H2O2                     H2                       CO                       HCO                      H2CO                     CH4                      CH3                      C2H6                     NO                       NO2                      HNO                      O3                       HNO3                     N                        C3H2                     C3H3                     CH3C2H                   CH2CCH2                  C3H5                     C2H5CHO                  C3H6                     C3H7                     C3H8                     C2H4OH                   C2H2OH                   C2H5                     C2H4                     CH                       CH3O2                    CH3O                     CH2CO                    CH3CO                    CH3CHO                   C2H2                     CH23                     C2H                      C2                       C2H3                     HCS                      CS2                      CS                       OCS                      S                        HS                       H2S                      SO3                      S2                       HSO                      H2SO4                    SO2                      SO                       C2H6S2                   C2H6S                    CH3S                     CH3SH                    SO4AER                   S8AER                    HCAER                    HCAER2                   CO2                      N2                       SO4AER_AERSOL            S8AER_AERSOL             HCAER_AERSOL             HCAER2_AERSOL            SO4AER_WFALL             S8AER_WFALL              HCAER_WFALL              HCAER2_WFALL             SO4AER_RPAR              S8AER_RPAR               HCAER_RPAR               HCAER2_RPAR              
5.2500000000000000e+05   4.9591996863842586e-01   2.4249813000000000e+02   1.4812212000000000e+19   1.0000000000000000e+05   5.1655933999999998e-14   2.0592759999999999e-14   2.7505896999999998e-04   2.6085145999999999e-14   2.1235558000000000e-17   1.6199220999999999e-15   3.0002181000000000e-12   2.5785471000000000e-04   1.2002685000000000e-04   3.6901697000000000e-12   1.1970963000000000e-10   1.9998859000000002e-03   2.7931129000000001e-13   2.4633358000000000e-06   2.1523996000000000e-11   1.6969547999999999e-14   8.1908648999999997e-12   6.1780261000000004e-20   2.5061751000000002e-16   1.9310541000000001e-29   1.0521151999999999e-15   2.0887872999999999e-15   2.2597442999999999e-14   6.0181016999999998e-16   2.7790809000000001e-18   4.4238876000000002e-09   1.1232426000000000e-15   5.6456075000000000e-14   2.7350976999999999e-09   3.2558450000000000e-15   5.4462964000000003e-17   3.7508957000000001e-14   2.3376744999999999e-11   1.7921291000000000e-30   0.0000000000000000e+00   7.8886170999999999e-13   3.0117429999999998e-13   6.6960496000000001e-13   3.7183938999999997e-12   2.8991424999999999e-12   8.9792305000000006e-20   3.2365278999999998e-24   0.0000000000000000e+00   6.4690129000000002e-18   2.4681085000000000e-21   3.9386817000000001e-16   3.1597713999999998e-15   8.5101808999999999e-10   1.6274990999999999e-13   2.7527137000000000e-12   2.9010459999999999e-11   1.3623776000000000e-21   1.8135608000000001e-12   3.5068533000000001e-11   1.3341837999999999e-17   9.7114924000000004e-13   2.1816218000000000e-12   2.3009826000000000e-12   1.7698281000000001e-09   9.8252945999999998e-14   7.4009886999999999e-10   7.2056304999999995e-13   1.6090348000000000e-10   2.4376465999999998e-19   9.9999999999999996e-39   2.0000000675118611e-02   9.7734469861477336e-01   4.7547352999999998e-01   1.1370540999999999e+01   5.1690400999999997e-02   2.7142456000000000e-21   4.9521942000000003e-04   2.2775384000000001e-03   2.0981829999999998e-06   2.0981829999999998e-06   1.0000000000000001e-05   2.1775564000000000e-05   1.3000000000000000e-07   1.3000000000000000e-07   
5.7500000000000000e+05   4.6291588515732546e-01   2.4372029000000001e+02   1.3757107000000000e+19   1.0000000000000000e+05   6.3101954999999999e-14   2.1199244000000001e-14   3.1132977000000001e-04   3.2699896000000002e-14   2.7101331000000001e-17   1.6371643000000000e-15   1.2102840000000001e-12   2.5790711999999999e-04   1.2003406000000000e-04   4.1428834000000002e-12   1.3634887000000001e-10   1.9998702000000000e-03   3.4939534000000001e-13   2.4634113999999998e-06   2.2145616999999999e-11   1.9260830000000000e-14   8.6638781000000002e-12   6.4291048000000000e-20   1.1792663999999999e-16   1.4114319000000000e-28   1.0534657999999999e-15   2.1758037000000001e-15   2.1422045000000000e-14   6.8778709000000001e-16   2.6501735000000002e-18   4.4194934999999999e-09   1.3364573999999999e-15   5.8883163999999996e-14   2.7438288000000001e-09   3.1988567999999999e-15   5.2966430000000003e-17   4.2139324999999999e-14   2.3340046000000001e-11   2.8470647999999999e-30   0.0000000000000000e+00   7.6758883000000004e-13   3.3256833999999999e-13   6.6249513000000001e-13   4.1058548999999999e-12   2.8765482000000001e-12   1.1290468000000000e-19   3.5671552999999998e-24   0.0000000000000000e+00   7.7379632000000004e-18   2.9641436000000001e-21   2.2375842000000000e-16   2.0109294999999998e-15   8.1144903999999999e-10   1.8109332000000000e-13   2.8233516000000002e-12   2.9515026000000003e-11   1.3086406999999999e-21   1.9803242999999998e-12   3.2096547000000001e-11   1.3145240000000000e-17   9.1072834999999995e-13   2.1404912000000002e-12   2.7892919000000000e-12   1.7236625000000000e-09   1.2442858999999999e-13   7.5603838999999997e-10   6.8911439000000001e-13   1.7599600000000000e-10   2.8162107999999998e-19   9.9999999999999996e-39   2.0000000000000000e-02   9.7730838452966406e-01   4.1310134999999998e-01   1.1551162000000000e+01   5.5464040999999999e-02   2.5209040999999999e-21   5.2174956999999995e-04   2.3422325999999999e-03   2.2485454000000001e-06   2.2485454000000001e-06   1.0000000000000001e-05   2.1775564000000000e-05   1.3000000000000000e-07   1.3000000000000000e-07   
6.2500000000000000e+05   4.3226306740602288e-01   2.4496365000000000e+02   1.2780952000000000e+19   1.0000000000000000e+05   7.6860536999999998e-14   1.9731049999999999e-14   3.5262979999999998e-04   4.1725448000000002e-14   3.4986083000000003e-17   1.6354358000000000e-15   4.8107091999999997e-13   2.5796336000000002e-04   1.2004193000000000e-04   4.7293061000000003e-12   1.6194790999999999e-10   1.9998532999999999e-03   4.3488799999999998e-13   2.4634851999999999e-06   2.2548759000000000e-11   2.1600439000000001e-14   9.2003874000000003e-12   6.0568134000000003e-20   5.5971780999999995e-17   9.8903412999999999e-28   1.0397259000000000e-15   2.2271263999999998e-15   2.1629454999999999e-14   7.8805840000000002e-16   2.7564229000000001e-18   4.4154431000000000e-09   1.5862260000000001e-15   6.1362648999999999e-14   2.7531414999999999e-09   3.1870133999999999e-15   5.1832777999999999e-17   4.7018301000000001e-14   2.3404355000000001e-11   4.5769673000000001e-30   0.0000000000000000e+00   7.5926863000000001e-13   3.6688090000000001e-13   6.5529953000000002e-13   4.5316508000000000e-12   2.8511219000000000e-12   1.4147203000000000e-19   4.1352089999999999e-24   0.0000000000000000e+00   9.3982634000000000e-18   3.6190054999999997e-21   1.2362985000000000e-16   1.2330414000000000e-15   7.6902929999999996e-10   1.9955773999999999e-13   2.8928850999999998e-12   3.0806006999999997e-11   1.2392601000000001e-21   2.1464193000000001e-12   2.8633451000000001e-11   1.2820438999999999e-17   8.4386875999999999e-13   2.0316882000000000e-12   3.3450437000000002e-12   1.6760325000000000e-09   1.5811190000000001e-13   7.7076329000000001e-10   6.6245548000000004e-13   1.9078978999999999e-10   3.2476403000000000e-19   9.9999999999999996e-39   2.0000000000000000e-02   9.7726703724566821e-01   3.6121962000000002e-01   1.1633599000000000e+01   5.9422424000000001e-02   2.3420298000000001e-21   5.5029305000000000e-04   2.4125075000000001e-03   2.4089402000000001e-06   2.4089402000000001e-06   1.0000000000000001e-05   2.1775564000000000e-05   1.3000000000000000e-07   1.3000000000000000e-07   
6.7500000000000000e+05   4.0377648734890847e-01   2.4606681000000000e+02   1.1885151000000000e+19   1.0000000000000000e+05   9.3530496000000005e-14   1.6829560999999999e-14   3.9318779999999998e-04   5.3384331999999998e-14   4.5060870999999998e-17   1.5426498999999999e-15   1.8857145999999999e-13   2.5802365999999998e-04   1.2005051000000000e-04   5.3951260000000004e-12   1.9372440000000001e-10   1.9998351000000002e-03   5.3601354000000000e-13   2.4635556999999998e-06   2.2830794000000000e-11   2.4063119000000001e-14   9.6961880999999994e-12   5.2584777000000002e-20   2.7874689999999997e-17   6.6520879999999996e-27   1.0120302999999999e-15   2.2442961000000001e-15   2.2790587000000002e-14   8.9514783999999996e-16   3.0291366999999999e-18   4.4117867999999999e-09   1.8612742000000000e-15   6.3640745999999999e-14   2.7630315000000002e-09   3.1991163000000001e-15   5.0804803999999998e-17   5.2308719999999997e-14   2.3563578000000001e-11   7.2633059000000004e-30   0.0000000000000000e+00   7.6379345999999998e-13   3.9945562999999999e-13   6.4333621999999996e-13   4.9996742999999999e-12   2.8231119000000000e-12   1.7473050999999999e-19   4.9368550000000003e-24   0.0000000000000000e+00   1.1461461000000001e-17   4.3968058999999998e-21   6.6207167999999997e-17   7.2743688000000001e-16   7.2460684000000003e-10   2.1830209999999999e-13   2.9580747000000000e-12   3.2413947999999999e-11   1.1708698000000000e-21   2.3081518999999999e-12   2.5175400000000001e-11   1.2327636000000000e-17   7.6943277000000003e-13   1.9050645000000001e-12   3.9687324000000004e-12   1.6272376999999999e-09   1.9928000000000001e-13   7.8393005000000002e-10   6.3999318000000004e-13   2.0516155000000000e-10   3.7364049000000001e-19   9.9999999999999996e-39   1.9999999158613970e-02   9.7722642936347293e-01   3.1966290000000003e-01   1.1633125000000000e+01   6.3573753999999996e-02   2.1778798000000001e-21   5.8015370000000005e-04   2.4893862000000002e-03   2.5798067000000000e-06   2.5798067000000000e-06   1.0000000000000001e-05   2.1775564000000000e-05   1.3000000000000000e-07   1.3000000000000000e-07   
7.2500000000000000e+05   3.7727567360259551e-01   2.4696664999999999e+02   1.1064638000000000e+19   1.0000000000000000e+05   1.1387373000000000e-13   1.4385935999999999e-14   4.2901639000000001e-04   6.8012264000000001e-14   5.7581496999999995e-17   1.4586125000000000e-15   7.2960196999999995e-14   2.5808823999999998e-04   1.2005987000000000e-04   6.1056095000000000e-12   2.2955904000000000e-10   1.9998156000000000e-03   6.5323402999999998e-13   2.4636210000000000e-06   2.3062467000000001e-11   2.6791868000000000e-14   1.0103109000000001e-11   4.6032968000000001e-20   1.5737399000000000e-17   4.2613558000000002e-26   9.7323932999999994e-16   2.2319817000000001e-15   2.4579180000000000e-14   1.0035619999999999e-15   3.4207837000000000e-18   4.4085748000000001e-09   2.1518911000000001e-15   6.5592298000000004e-14   2.7734774999999998e-09   3.2234071000000002e-15   4.9771567999999998e-17   5.8114130999999999e-14   2.3807870999999999e-11   1.1268182000000000e-29   0.0000000000000000e+00   7.8052509000000002e-13   4.2724652999999998e-13   6.2519000999999997e-13   5.5138748999999998e-12   2.7927161000000000e-12   2.1200885000000000e-19   5.9653544000000001e-24   0.0000000000000000e+00   1.3957260000000000e-17   5.2615136999999999e-21   3.4278185000000000e-17   4.1222993000000001e-16   6.7899515000000004e-10   2.3736901999999998e-13   3.0189245000000000e-12   3.4070832000000000e-11   1.1048794000000001e-21   2.4628220000000001e-12   2.2025327000000001e-11   1.1633975999999999e-17   6.8657905000000005e-13   1.7887212000000000e-12   4.6541319000000004e-12   1.5776898999999999e-09   2.4781509000000001e-13   7.9526026000000002e-10   6.2126421999999999e-13   2.1900964999999999e-10   4.2868423999999998e-19   9.9999999999999996e-39   2.0000000000000000e-02   9.7719054545229211e-01   2.8471962000000001e-01   1.1561021000000000e+01   6.7903780999999996e-02   2.0275259000000002e-21   6.1231413999999996e-04   2.5734953000000000e-03   2.7617783000000000e-06   2.7617783000000000e-06   1.0000000000000001e-05   2.1775564000000000e-05   1.3000000000000000e-07   1.3000000000000000e-07   
7.7500000000000000e+05   3.5259476526189054e-01   2.4765481000000000e+02   1.0312069000000000e+19   1.0000000000000000e+05   1.3880925000000001e-13   1.2506993000000000e-14   4.5789684999999997e-04   8.6061112999999997e-14   7.2875292000000000e-17   1.3906367000000001e-15   2.7887323000000001e-14   2.5815730000000001e-04   1.2007011000000000e-04   6.8406049000000002e-12   2.6784291000000002e-10   1.9997946999999999e-03   7.8706132000000000e-13   2.4636786000000001e-06   2.3280262999999999e-11   2.9868579000000000e-14   1.0403618000000001e-11   4.1286611999999999e-20   1.1057447000000000e-17   2.5705459999999998e-25   9.2639359000000000e-16   2.1954180000000001e-15   2.6747726999999999e-14   1.1094366000000000e-15   3.8970337999999997e-18   4.4058552000000000e-09   2.4502314000000001e-15   6.7187091999999995e-14   2.7844404000000001e-09   3.2532120999999999e-15   4.8694837999999998e-17   6.4495938000000002e-14   2.4123059999999999e-11   1.7056712000000001e-29   0.0000000000000000e+00   8.0824931999999999e-13   4.4851008000000001e-13   6.0129760999999999e-13   6.0776370000000002e-12   2.7601316000000000e-12   2.5281571999999998e-19   7.2121864000000007e-24   0.0000000000000000e+00   1.6928925999999999e-17   6.1792814000000000e-21   1.7122209000000000e-17   2.2400114999999998e-16   6.3306565000000003e-10   2.5674457999999998e-13   3.0761647000000000e-12   3.5626080000000003e-11   1.0329810000000001e-21   2.6084182000000001e-12   1.9309478000000002e-11   1.0693458999999999e-17   5.9430568999999997e-13   1.6947585000000001e-12   5.3875905000000004e-12   1.5278886000000000e-09   3.0360650000000000e-13   8.0456575000000003e-10   6.0587841000000001e-13   2.3225372999999999e-10   4.9031556000000004e-19   9.9999999999999996e-39   1.9999999030262502e-02   9.7716160752916648e-01   2.5500898999999999e-01   1.1426264000000000e+01   7.2383687000000002e-02   1.8896223000000000e-21   6.4705500000000000e-04   2.6652824999999999e-03   2.9556365000000000e-06   2.9556365000000000e-06   1.0000000000000001e-05   2.1775564000000000e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.2500000000000000e+05   3.2958490110878186e-01   2.4814488000000000e+02   9.6200805000000000e+18   1.0000000000000000e+05   1.6950445999999999e-13   1.1122512000000000e-14   4.7886741000000000e-04   1.0809132000000000e-13   9.1340824000000001e-17   1.3397045000000000e-15   1.0531442999999999e-14   2.5823106000000002e-04   1.2008129000000000e-04   7.5878050999999993e-12   3.0724286999999998e-10   1.9997724000000001e-03   9.3812129999999999e-13   2.4637260000000001e-06   2.3502653000000000e-11   3.3373715000000001e-14   1.0594617999999999e-11   3.8159068000000001e-20   9.8834701999999999e-18   1.4435059000000000e-24   8.7415274000000001e-16   2.1394970999999999e-15   2.9103714999999997e-14   1.2100716000000001e-15   4.4300917000000004e-18   4.4036727000000000e-09   2.7502037000000001e-15   6.8442204999999997e-14   2.7958621000000002e-09   3.2842752999999999e-15   4.7570575999999998e-17   7.1505804999999994e-14   2.4490474000000000e-11   2.5229247999999999e-29   0.0000000000000000e+00   8.4520599000000002e-13   4.6246296999999999e-13   5.7280794999999999e-13   6.6929153000000002e-12   2.7256097000000000e-12   2.9688734000000000e-19   8.6665456000000006e-24   0.0000000000000000e+00   2.0428735000000000e-17   7.1223207999999995e-21   8.2359840000000000e-18   1.1650545000000000e-16   5.8777265999999999e-10   2.7644496999999998e-13   3.1299776999999998e-12   3.6984949999999999e-11   9.4128142999999994e-22   2.7435441000000002e-12   1.7045052999999999e-11   9.4436986999999993e-18   4.9149235000000000e-13   1.6274580000000001e-12   6.1477924999999998e-12   1.4784072000000000e-09   3.6656167000000002e-13   8.1177040000000000e-10   5.9348286000000003e-13   2.4482994000000001e-10   5.5893345999999995e-19   9.9999999999999996e-39   2.0000000000000000e-02   9.7714057333610915e-01   2.2961781000000001e-01   1.1236705000000001e+01   7.6976479000000000e-02   1.7628197999999998e-21   6.8453643000000004e-04   2.7651605999999998e-03   3.1622706999999998e-06   3.1622706999999998e-06   1.0000000000000001e-05   2.1775564000000000e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.7500000000000000e+05   3.0811298739135218e-01   2.4844515999999999e+02   8.9824784000000000e+18   1.0150000000000000e+05   2.0746912999999999e-13   1.0180069000000001e-14   4.9120979000000003e-04   1.3467756000000000e-13   1.1336638999999999e-16   1.3091994000000000e-15   3.9588629000000001e-15   2.5830915000000002e-04   1.2009342000000001e-04   8.3328956999999997e-12   3.4601511999999999e-10   1.9997486000000002e-03   1.1066338999999999e-12   2.4637597000000000e-06   2.3742015000000000e-11   3.7400964000000000e-14   1.0674617000000000e-11   3.6571548000000000e-20   1.0413397000000000e-17   7.4648690999999995e-24   8.1876752000000004e-16   2.0683307000000001e-15   3.1468484999999999e-14   1.3023182000000000e-15   4.9891217000000002e-18   4.4020792999999999e-09   3.0438769999999998e-15   6.9369678000000006e-14   2.8075755000000002e-09   3.3127662999999999e-15   4.6417098000000000e-17   7.9191007999999997e-14   2.4883938000000001e-11   3.6511034999999999e-29   0.0000000000000000e+00   8.8881604999999998e-13   4.6856082999999999e-13   5.4076203000000001e-13   7.3539521999999994e-12   2.6897840999999998e-12   3.4392452999999998e-19   1.0305737000000000e-23   0.0000000000000000e+00   2.4507705000000000e-17   8.0676370999999993e-21   3.8383592000000004e-18   5.8315172999999995e-17   5.4448737000000002e-10   2.9682906000000000e-13   3.1812511999999999e-12   3.8064655000000001e-11   8.1133082999999996e-22   2.8683297000000000e-12   1.5220611000000001e-11   7.7385308000000003e-18   3.7710744999999999e-13   1.5905313000000000e-12   6.8994362000000002e-12   1.4302474999999999e-09   4.3610522000000002e-13   8.1689389000000002e-10   5.8388889000000003e-13   2.5662736000000000e-10   6.3440869000000004e-19   9.9999999999999996e-39   2.0000000222655700e-02   9.7712816430293170e-01   2.0784712999999999e-01   1.0997522999999999e+01   8.1580157000000000e-02   1.6459831999999999e-21   7.2494165999999996e-04   2.8736103000000001e-03   3.3826418000000000e-06   3.3826418000000000e-06   1.0000000000000001e-05   2.1775564000000000e-05   1.3000000000000000e-07   1.3000000000000000e-07   
9.2500000000000000e+05   2.8805864369906187e-01   2.4854619000000000e+02   8.3944166000000000e+18   1.0000000000000000e+05   2.5470351999999999e-13   9.6597328000000008e-15   4.9381380999999997e-04   1.6632757000000000e-13   1.3916894999999999e-16   1.3046405999999999e-15   1.4859555000000000e-15   2.5839236000000000e-04   1.2010668000000000e-04   9.0572705000000001e-12   3.8217567000000001e-10   1.9997232999999998e-03   1.2913554000000000e-12   2.4637768000000001e-06   2.4011245999999998e-11   4.2074824000000000e-14   1.0644202000000001e-11   3.6630622000000001e-20   1.1823620000000000e-17   3.5197854999999999e-23   7.6182346999999999e-16   1.9850211999999998e-15   3.3707864000000002e-14   1.3823320000000000e-15   5.5456835000000000e-18   4.4010937000000001e-09   3.3201219000000001e-15   6.9957466999999995e-14   2.8195621000000000e-09   3.3347361000000001e-15   4.5238256999999999e-17   8.7540375000000000e-14   2.5278302000000001e-11   5.1675282000000003e-29   0.0000000000000000e+00   9.3670159000000007e-13   4.6595562000000002e-13   5.0575374999999998e-13   8.0593192000000004e-12   2.6529441000000001e-12   3.9317771999999999e-19   1.2100678000000001e-23   0.0000000000000000e+00   2.9208183999999997e-17   8.9903374000000004e-21   1.7447458999999999e-18   2.8231525000000001e-17   5.0404398000000000e-10   3.1846640000000000e-13   3.2324977000000001e-12   3.8811951000000001e-11   6.1729080000000002e-22   2.9838823000000001e-12   1.3819555000000000e-11   5.4679591000000001e-18   2.5021276999999999e-13   1.5889029000000001e-12   7.6090732999999999e-12   1.3837448999999999e-09   5.1109230000000001e-13   8.2019670000000000e-10   5.7676696000000002e-13   2.6772757999999999e-10   7.1766265000000000e-19   9.9999999999999996e-39   1.9999999761746396e-02   9.7712548957962575e-01   1.8907267000000000e-01   1.0722087999999999e+01   8.6244238000000001e-02   1.5382244999999999e-21   7.6848241999999997e-04   2.9912217999999999e-03   3.6177721999999999e-06   3.6177721999999999e-06   1.0000000000000001e-05   2.1775564000000000e-05   1.3000000000000000e-07   1.3000000000000000e-07   
9.7500000000000000e+05   2.6931168087902430e-01   2.4842465000000001e+02   7.8519445000000000e+18   9.3750000000000000e+04   3.1370046000000001e-13   9.5770872999999993e-15   4.8540669999999999e-04   2.0340707000000000e-13   1.6869613999999999e-16   1.3326219000000000e-15   5.5004188000000002e-16   2.5848450000000002e-04   1.2012176000000000e-04   9.7367471999999997e-12   4.1350192999999998e-10   1.9996952000000002e-03   1.4887974000000000e-12   2.4637731999999998e-06   2.4322857000000001e-11   4.7507645999999999e-14   1.0504460999999999e-11   3.8655248000000002e-20   1.3755697999999999e-17   1.5000170000000000e-22   7.0433664000000004e-16   1.8918196000000001e-15   3.5750158000000002e-14   1.4458837000000001e-15   6.0782001000000002e-18   4.4007300000000000e-09   3.5649720999999996e-15   7.0170224000000003e-14   2.8321840000000001e-09   3.3473126999999999e-15   4.4017714000000002e-17   9.6463988999999995e-14   2.5657138000000001e-11   7.1409070000000004e-29   0.0000000000000000e+00   9.8788861999999991e-13   4.5368234000000000e-13   4.6813950999999996e-13   8.8244481000000005e-12   2.6143702000000000e-12   4.4330413000000003e-19   1.4023177000000000e-23   0.0000000000000000e+00   3.4550399000000003e-17   9.8604070999999996e-21   7.7497605999999998e-19   1.3189851000000000e-17   4.6627326000000003e-10   3.4198196000000002e-13   3.2918727000000001e-12   3.9248288000000001e-11   3.2522913000000001e-22   3.0929430000000001e-12   1.2884755000000000e-11   2.7223988999999999e-18   1.1239977999999999e-13   1.6363724000000000e-12   8.2537439000000002e-12   1.3378719000000000e-09   5.8962989000000004e-13   8.2211684000000004e-10   5.7162513000000001e-13   2.7850988999999998e-10   8.1269550000000000e-19   9.9999999999999996e-39   2.0000000000000000e-02   9.7713381735974036e-01   1.7273264999999999e-01   1.0433104999999999e+01   9.1353313000000005e-02   1.4388198999999999e-21   8.1540102000000002e-04   3.1186881000000001e-03   3.8687700999999997e-06   3.8687700999999997e-06   1.0000000000000001e-05   2.1775564000000000e-05   1.3000000000000000e-07   1.3000000000000000e-07   
1.0250000000000000e+06   2.5177068949202708e-01   2.4805548999999999e+02   7.3514506000000000e+18   8.0000000000000000e+04   3.8777043999999999e-13   9.9862661000000004e-15   4.6533696999999998e-04   2.4616874999999999e-13   2.0206933999999999e-16   1.3937456000000000e-15   1.9597400000000000e-16   2.5859404000000001e-04   1.2014017000000000e-04   1.0333267999999999e-11   4.3663191999999999e-10   1.9996616000000000e-03   1.6957908000000000e-12   2.4637405000000002e-06   2.4691153000000001e-11   5.3721051999999997e-14   1.0247910999999999e-11   4.3274238000000001e-20   1.6045659999999999e-17   5.7337169999999996e-22   6.4767280000000002e-16   1.7919408999999999e-15   3.7556383000000001e-14   1.4902063000000001e-15   6.5637923000000002e-18   4.4010869000000004e-09   3.7670153000000003e-15   6.9983699999999998e-14   2.8462849000000001e-09   3.3520755999999998e-15   4.2766673000000001e-17   1.0598915000000000e-13   2.6011135999999999e-11   9.6369922999999995e-29   0.0000000000000000e+00   1.0430302000000000e-12   4.3199925999999998e-13   4.2850619999999999e-13   9.6848866999999992e-12   2.5721767000000002e-12   4.9339530000000003e-19   1.6046712999999999e-23   0.0000000000000000e+00   4.0517711999999998e-17   1.0653374000000000e-20   3.4046375000000002e-19   5.9537962000000003e-18   4.3039109999999999e-10   3.6843044000000000e-13   3.3843104000000000e-12   3.9530988000000000e-11   1.3762373999999999e-22   3.2025918999999999e-12   1.2732875000000000e-11   1.0946274000000000e-18   3.9542693000000002e-14   1.8063612000000001e-12   8.8116812999999994e-12   1.2903133999999999e-09   6.6845796999999996e-13   8.2313378000000002e-10   5.6804418000000000e-13   2.8963054999999998e-10   9.2858095999999992e-19   9.9999999999999996e-39   1.9999999727944848e-02   9.7715379307490535e-01   1.5838495000000000e-01   1.0158116000000000e+01   9.7726433000000001e-02   1.3471075000000000e-21   8.6597409000000001e-04   3.2567794000000001e-03   4.1368766000000000e-06   4.1368766000000000e-06   1.0000000000000001e-05   2.1775564000000000e-05   1.3000000000000000e-07   1.3000000000000000e-07   
