alt                      press                    temp                     density                  eddy                     O                        O2                       H2O                      H                        OH                       HO2                      H2O2                     CO                       HCO                      H2CO                     CH4                      CH3                      C2H6                     NO                       NO2                      HNO                      O3                       HNO3                     N                        C3H2                     C3H3                     CH3C2H                   CH2CCH2                  C3H5                     C2H5CHO                  C3H6                     C3H7                     C3H8                     C2H4OH                   C2H2OH                   C2H5                     C2H4                     CH                       CH3O2                    CH3O                     CH2CO                    CH3CO                    CH3CHO                   C2H2                     CH23                     C2H                      C2                       C2H3                     HCS                      CS2                      CS                       OCS                      S                        HS                       H2S                      SO3                      S2                       HSO                      H2SO4                    SO2                      SO                       HNCO                     NH3                      NH2                      HCN                      NCO                      CN                       N2H3                     N2H4                     CO2                      S3                       S4                       N2                       SO4AER                   S8AER                    HCAER                    HCAER2                   SO4AER_AERSOL            S8AER_AERSOL             HCAER_AERSOL             HCAER2_AERSOL            SO4AER_WFALL             S8AER_WFALL              HCAER_WFALL              HCAER2_WFALL             SO4AER_RPAR              S8AER_RPAR               HCAER_RPAR               HCAER2_RPAR              
8.4000000000000000e+01   1.4323267689937827e-01   9.3672409954528334e+01   1.1080295137597708e+19   7.0000000000000011e+02   1.1393038373422290e-29   2.0132290896671510e-45   5.6009342221737901e-16   1.8801796643215372e-15   1.1526748733052095e-33   8.1738721857524752e-47   4.4818286360620343e-42   2.8896769962339056e-09   1.5279542162421171e-20   5.9737292227224439e-22   4.4681171960386816e-03   3.6965585823662405e-16   1.2899360547088573e-07   -2.0429451698523942e-31  -1.8664262317863171e-46  -1.3109463369910822e-31  1.6615540679601234e-62   -1.4503939495322095e-54  -1.0262650394491947e-38  3.2896483427344850e-21   6.0225400576986597e-21   6.6344481320933485e-11   7.0557607363481108e-11   3.9780781364478513e-16   3.4565078770413670e-26   7.5149455549852566e-11   2.4258636233707215e-15   5.2720213647659823e-09   1.8868771863839188e-30   3.1757680170652306e-28   7.3707320845853846e-16   1.8740284747405370e-11   1.4108003935680648e-42   5.5761713697836961e-48   1.8951244316895750e-11   1.3447592122519238e-23   1.6842797396147608e-25   3.1498021089013422e-18   4.6318522845078284e-09   6.7022544728121495e-27   3.8311174693166752e-29   5.4490761137812545e-30   4.8828104419936557e-16   -1.5007074424860267e-84  -2.1575951726470053e-85  -1.1521500661101544e-78  -1.4267223039340912e-80  -1.5175286297801163e-79  7.6983200213945713e-84   -4.2587236759811339e-84  -3.3722896334061463e-84  -9.8206180657792183e-84  4.5734124090955021e-85   6.0177310086072953e-84   -7.1354891703098521e-82  8.4976027660724641e-84   -1.0120888254959939e-45  -2.4793636767421427e-40  -2.3741446802244970e-47  -3.3202079382040902e-31  -1.3351097765973063e-57  -1.2915859468955422e-53  1.2423562589197346e-70   1.4715260260701497e-66   8.4478367237884050e-13   -7.4281060245182616e-85  8.3323857873809910e-85   7.8423945262631955e-45   -2.4688778711597176e-85  -1.5408793205375957e-85  5.6147019504368674e-09   2.0849778429340726e-11   5.3913727900677260e-66   1.0000000000000000e-100  8.9062991684677017e+08   4.2333286501542628e+06   2.5533427379469138e-03   3.3033871672188196e-03   1.0216513533202736e-05   1.0216513533202736e-05   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000005e-07   1.3000000000000005e-07   
9.2000000000000000e+01   1.1431784518905568e-01   9.0909905365697298e+01   9.1122103713239849e+18   7.0000000000000011e+02   7.7234111171251309e-29   8.8818040774437444e-44   7.3449772617515211e-16   2.2545706915112805e-15   8.3949292881534798e-33   3.1639844293597556e-45   8.2007854662654082e-42   3.4829853114748930e-09   1.1336551658504399e-20   1.3698379912132699e-22   4.4576205367470650e-03   3.6446597573188160e-16   1.6899637502595245e-07   -2.0500694243950497e-31  -8.3436350486605317e-46  -1.4472600837295687e-31  3.5001503172482864e-60   -2.0270377696466530e-54  -1.0804761112907255e-37  1.7925062090851746e-20   3.2787459423253362e-20   8.5113734520349352e-11   9.4869094288926095e-11   3.8758566850173225e-16   1.0012643311090074e-25   1.0139183995675215e-10   2.4272597151733419e-15   6.8980410751667607e-09   1.2014481072930570e-29   2.5072140333058120e-27   7.0188702167790685e-16   1.9733644719253100e-11   1.8002542845654287e-42   1.9507556233625521e-46   2.4826498488188906e-11   1.1500010230112001e-23   3.9541128927363832e-26   1.1888316506850570e-18   6.0764978154194109e-09   8.0353217483009543e-27   2.4257588666905164e-28   3.5002721848849391e-29   6.2786288598029712e-16   1.8126643260015820e-85   -4.2036346393115832e-83  1.5306478895557259e-79   -1.3859788085065693e-80  -2.1080692856530836e-79  -8.1946117116288847e-84  -4.5595160214796859e-84  -3.5465324023397899e-84  6.9651964714895109e-85   -6.2444974699242738e-84  6.8581031501721160e-84   -7.9997206340221637e-82  -3.8202318300355873e-83  -1.7249028584972887e-45  -3.2516543889462869e-40  -1.3574802663694368e-46  -4.3509266760131484e-31  -2.0235774534051849e-56  -1.4123582321285755e-52  3.4821026311479605e-70   1.9399899298830428e-66   1.1055389925238966e-12   1.3626515833800943e-84   -1.3562173396438924e-84  1.0273452027491922e-44   -1.6280478929621855e-85  -2.1371578938448816e-85  7.3325446620932935e-09   2.7228859671552555e-11   4.4337568714211354e-66   1.0046939571527552e-65   9.5652802343431103e+08   4.5465545330404313e+06   3.1439093121642756e-03   4.0674326726125301e-03   1.3153366428226162e-05   1.3153366428226162e-05   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000005e-07   1.3000000000000005e-07   
1.0000000000000000e+02   9.0692941992477225e-02   8.8811285397490821e+01   7.3999067673455022e+18   7.0000000000000011e+02   5.3241049626533375e-28   3.6972998495939428e-42   9.4718149139698497e-16   2.8771595001744788e-15   6.4364519450126662e-32   1.1264662734232606e-43   1.6895510518004228e-41   4.2051145598191587e-09   9.2354599803964894e-21   2.6671104701133087e-23   4.4446464863503307e-03   3.8873665142310477e-16   2.1767046887997019e-07   -3.4413174713721260e-31  -5.9591368832873917e-45  -2.5827742316818378e-31  6.6617713934258597e-58   -2.9155421200672051e-54  -1.1341201053393282e-36  9.2097246616035325e-20   1.6820613548251878e-19   1.0745559860043862e-10   1.2505025921248427e-10   3.9392346377988675e-16   3.1523526940151727e-25   1.3391023751126134e-10   2.5226713772591416e-15   8.8712154995684827e-09   7.5010762228493852e-29   1.8794899742999527e-26   7.0564800732582642e-16   2.0619057175641086e-11   2.7471163256860633e-42   6.5464612690394106e-45   3.1974068313822453e-11   2.0702759301609857e-23   1.0352304217225129e-26   4.3191978740981394e-19   7.8361869449264024e-09   1.0553428554576522e-26   1.5445291838363618e-27   2.2535045469018034e-28   7.2456231369464214e-16   5.9722319570667671e-84   -4.4106123516994045e-83  8.3755127730713284e-80   -1.2954507971074024e-80  -2.7765186884270439e-79  1.1067498497187903e-83   -4.6645970948105695e-84  -3.5858725862666995e-84  3.4668548721674614e-84   4.0746998327819712e-84   7.6446787117763301e-84   -8.2993620393233327e-82  3.0636905883645654e-83   -2.7116914071962343e-45  -4.1936195919442947e-40  -7.4145791276573517e-46  -5.6057600111328947e-31  -2.4483433819043845e-55  -1.4968554181190766e-51  1.0351396023579950e-69   2.5288846558259976e-66   1.4220027044771283e-12   3.3829461790491133e-84   -3.3777839942223061e-84  1.3200464031920964e-44   -9.5995673277881262e-86  -1.1728073083322436e-85  9.3967805510978524e-09   3.4894246210296399e-11   3.6005965976230664e-66   8.1589875215763367e-66   9.9546174767197120e+08   4.7316137184389243e+06   3.8984638074813917e-03   5.0436375509290490e-03   1.6958197476739008e-05   1.6958197476739008e-05   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000005e-07   1.3000000000000005e-07   
1.0800000000000000e+02   7.1656397731434895e-02   8.7719368893109561e+01   5.9194367843226563e+18   7.0000000000000011e+02   3.6101726905725443e-27   1.2760795590997479e-40   1.2099465860988987e-15   3.8488018498432472e-15   5.1422942556123461e-31   3.2257606852373713e-42   4.1225507547862548e-41   5.0952073533148471e-09   8.5028031449832238e-21   7.3577129279775731e-24   4.4284694311262154e-03   4.7294996619226951e-16   2.7764147547024182e-07   -3.3452238005383152e-31  -2.2971686858216717e-44  -2.5836682196184505e-31  9.7718245082970338e-56   -4.4817648501295413e-54  -6.9310588758041873e-36  4.4544918886096592e-19   8.1152770112003746e-19   1.3444074439553856e-10   1.6284394937361577e-10   4.4430697833332295e-16   1.0831839817445287e-24   1.7456708286597260e-10   2.8892937339349401e-15   1.1294456408035899e-08   4.6436587804438860e-28   1.3450537468542205e-25   7.8783814126009815e-16   2.1528117253668164e-11   5.3354953592505855e-42   2.0025300690043488e-43   4.0778632384742924e-11   8.1739650630178902e-23   4.1933185800161748e-27   1.8987937240292488e-19   1.0006672617147500e-08   1.6050645650184190e-26   9.5795022182298674e-27   1.4038466954551239e-27   8.5772250151924563e-16   1.6280725954411885e-84   -3.0148399823553026e-83  -1.5688979197544352e-78  -1.1597568658731142e-80  -3.5929583649754712e-79  -1.6312900148064578e-84  -4.6973574274965878e-84  -3.6740479882793906e-84  3.1658986296903937e-84   -2.6354398438734430e-84  8.4089335616525546e-84   -5.1490575942754662e-82  -3.8703346273605474e-83  -4.0390804255448802e-45  -5.3576270971160627e-40  -3.8695860706970566e-45  -7.1527201987217307e-31  -2.0199679943556475e-54  -1.4936907348871584e-50  3.1588559103649483e-69   3.3132780099422770e-66   1.8106855697253626e-12   3.0576905531526160e-84   -2.9337958739816720e-84  1.6573474283792419e-44   -4.5141912697199375e-86  -1.0070438578488431e-85  1.1901625065590012e-08   4.4195799962874201e-11   2.8802399371472132e-66   6.5266507010075847e-66   1.0085696498927982e+09   4.7939179800689276e+06   4.8297914777972340e-03   6.2485427244001702e-03   2.1727449009160813e-05   2.1727449009160813e-05   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000005e-07   1.3000000000000005e-07   
1.1600000000000000e+02   5.6496840746125390e-02   8.7179474607761293e+01   4.6960296394652314e+18   7.0000000000000011e+02   2.3480905374252605e-26   3.6937242725060755e-39   1.5380636094346227e-15   5.5193950150454603e-15   4.0570483302408428e-30   7.6048695661827363e-41   1.2498226967575695e-40   6.2035163582090944e-09   8.7987045939102833e-21   1.0755044881719062e-23   4.4081676849299445e-03   6.6062344662212605e-16   3.5227419679066898e-07   -3.2605473279996934e-31  -8.2415470655313112e-44  -2.5454356697039991e-31  1.1097667990519295e-53   -7.7131741294686874e-54  -3.6920183492725497e-35  1.9447107654943586e-18   3.5297389847084383e-18   1.6735033749948314e-10   2.1058117296331078e-10   5.3199290899559544e-16   3.9301831788923574e-24   2.2585163702712747e-10   3.5021066679444172e-15   1.4298116937454974e-08   2.6476559992964047e-27   8.6397942858952317e-25   9.3621200283452585e-16   2.2506274197581660e-11   1.3234112561782184e-41   5.5391609830358063e-42   5.1732799200264826e-11   4.2897677776727080e-22   2.6719491604639086e-27   1.2176765530216434e-19   1.2711222682663276e-08   2.8260260541555254e-26   5.7329099830406226e-26   8.3957242582574506e-27   1.0578153175341332e-15   -2.3889422712040686e-85  -4.3338808619404997e-83  -5.5521378609957902e-78  -9.7842212945727191e-81  -8.0628813799273678e-78  -2.9584600835309718e-84  -4.2346903154666310e-84  -3.3758711222202337e-84  -2.4954959644329586e-84  -7.1647971703781328e-84  9.0990404950506638e-84   -1.2351291256496951e-82  -2.0600039880172832e-83  -5.8074159508319213e-45  -6.8114138656210152e-40  -1.8395487570998519e-44  -9.0784937984637236e-31  -1.3082385376144201e-53  -1.3769032269788765e-49  9.5586971047842672e-69   4.4819543528121552e-66   2.2925094237967781e-12   2.4342410158471792e-84   2.3124202833250914e-84   1.9467207179315769e-44   -5.2200234243003116e-87  -5.9425087391830447e-86  1.4962638435916656e-08   5.5562644302037286e-11   2.2849629330319355e-66   5.1777478314916442e-66   1.0059079822434932e+09   4.7812664725817312e+06   5.9949161678822466e-03   7.7559227921976549e-03   2.7722901030690136e-05   2.7722901030690136e-05   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000005e-07   1.3000000000000005e-07   
1.2400000000000000e+02   4.4506828674983456e-02   8.7023812542099435e+01   3.7060344961555681e+18   7.5580368666225183e+02   1.4460847596342294e-25   8.9811438906933132e-38   1.9346321401844775e-15   8.7869499170766595e-15   3.0661929096118453e-29   1.4853821145817962e-39   4.7864899812229130e-40   7.5383554334566237e-09   1.0416767262012076e-20   3.8081853726676157e-23   4.3835707287196600e-03   1.0983333998044483e-15   4.4209878785084398e-07   -6.4736836631913776e-31  -5.5610361845464966e-43  -5.0107965641765695e-31  9.6436375300450398e-52   -1.5357899590466115e-53  -2.2053341040702815e-34  7.2557937730225395e-18   1.3110746014701014e-17   2.0607109524843239e-10   2.6892742295609546e-10   6.5932587955621314e-16   1.4518214284890922e-23   2.8845136245030277e-10   4.3888756714590578e-15   1.7895610429806939e-08   1.3009373195037410e-26   4.6641061880031089e-24   1.1570082352013254e-15   2.3526879914798084e-11   4.4574953699014842e-41   1.3856855190590102e-40   6.4912415318759584e-11   2.2602040206441168e-21   2.5365568549819882e-27   1.1963499618262685e-19   1.5971212086413639e-08   5.9537616989546197e-26   3.2522947891095122e-25   4.7363368398286885e-26   1.3462032821688004e-15   -1.9809276206582031e-84  -1.3090488583994843e-82  -2.4261069522240085e-78  -7.6199225530871130e-81  -5.8261566151975698e-79  -7.9167332956023177e-84  -3.7025561007402663e-84  -2.9492816474182716e-84  1.5134477418727522e-84   2.5993645032412611e-84   9.6846279698254185e-84   1.0066247096309894e-82   2.3955128880721411e-83   -8.0656626229872493e-45  -8.5685862011591020e-40  -7.5216992931422749e-44  -1.1392964102413815e-30  -6.9332818593636268e-53  -1.1089853273547431e-44  2.8182871711304106e-68   6.5124868162815218e-66   2.8696481498586843e-12   1.4555343066508983e-84   1.4546334282529133e-84   1.9745441164984819e-44   2.6795311211965143e-86   -4.3610483486900955e-86  1.8567774511402255e-08   6.8950041208049672e-11   1.0000000000000000e-100  4.0861990887812917e-66   9.8511868010195792e+08   4.6824505618085908e+06   7.4539747035217091e-03   9.6435797726812100e-03   3.5240145884983613e-05   3.5240145884983613e-05   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000005e-07   1.3000000000000005e-07   
1.3200000000000000e+02   3.5073077944601433e-02   8.7343640564636758e+01   2.9098024433835653e+18   9.1184463153265619e+02   8.2552293781817846e-25   1.7495414429026298e-36   2.3730940055810842e-15   1.5168907316469180e-14   2.1664418957491604e-28   2.2885365860924090e-38   2.2385661643136143e-39   9.0079522805148028e-09   1.3725975487473337e-20   1.4776115884588467e-22   4.3563804675085726e-03   2.1478373726163659e-15   5.4091052176924073e-07   -5.0809847279600303e-31  -1.3523594845974139e-42  -3.7675856222845433e-31  5.8982223017289472e-50   -3.4601943733889753e-53  -5.0250776937953369e-34  2.2903249071882204e-17   4.1190363410598049e-17   2.4750303440206577e-10   3.3431559554955343e-10   8.4345758259130892e-16   5.2893521718942061e-23   3.5851370964469736e-10   5.6714760888310931e-15   2.1830921879598995e-08   5.4795529688545981e-26   2.0854782391369715e-23   1.4839884375571028e-15   2.4490989843212704e-11   1.9811086792560564e-40   3.0244512882896497e-39   7.9405232361552336e-11   1.0825970162914562e-20   3.5334418981144306e-27   1.6857698151147101e-19   1.9563584248717387e-08   1.4831557823022572e-25   1.6816196584195228e-24   2.4202804952875954e-25   1.7528042668420178e-15   4.4628773794622673e-86   -7.1875816424684443e-83  -2.9357136967242659e-78  -5.4403050015376934e-81  -7.1746893813094993e-79  7.3955421809401318e-84   -2.9733751476107564e-84  -2.5185860813530640e-84  3.9402749576169749e-84   5.7616312180600627e-84   1.0075065542377824e-83   4.5361489145064964e-82   5.6124231545752602e-83   -1.0701065895357106e-44  -1.0510300949653822e-39  -2.6200640920083119e-43  -1.3724212670326950e-30  -2.8122698160019072e-52  -8.2929344131027766e-48  8.4199199686876757e-68   1.0597825526975952e-65   3.5010606367792082e-12   4.0643133034541285e-84   4.1075597670154680e-84   1.0627950246078157e-44   -3.6310660044645829e-86  -2.0120079418380989e-86  2.2439818250112563e-08   8.3328546939146693e-11   1.4158322355391950e-66   3.2082899568566229e-66   9.3476422490409052e+08   4.4431044835760640e+06   9.2530549617712548e-03   1.1971139856791558e-02   4.4520972999458504e-05   4.4520972999458504e-05   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000005e-07   1.3000000000000005e-07   
1.4000000000000000e+02   2.7699508607196593e-02   8.8559853617480599e+01   2.2665019042457364e+18   1.1115438610446884e+03   4.2210219266355997e-24   2.4289277570530826e-35   2.8327400830036509e-15   2.6324808635396956e-14   1.4119807234455480e-27   2.4524363244210138e-37   1.2360864790672305e-38   1.0540054354987145e-08   1.9322577269129577e-20   5.5574243675589064e-22   4.3280250550005893e-03   4.6902978806068440e-15   6.4383236237587305e-07   -3.2474677441737128e-31  -2.3541889670258863e-42  -2.2105896879730450e-31  2.1417230662076769e-48   -8.3560821114431006e-53  -7.2822522643126718e-34  6.4222221991701549e-17   1.1486565521940586e-16   2.8915844720381079e-10   4.0412899068406987e-10   1.1703634709737817e-15   1.9105214073932397e-22   4.3323958258639725e-10   7.9233132196375602e-15   2.5905577775749382e-08   2.1003856359531003e-25   8.1653469616152802e-23   2.0654064819445291e-15   2.5351963609188624e-11   1.0520478864299223e-39   5.2811504006739597e-38   9.4494961838861543e-11   4.5211024341898370e-20   7.7025489068310257e-27   3.0569588790820170e-19   2.3312422230027996e-08   4.1603100566852567e-25   7.6027366063801553e-24   1.0719347684342064e-24   2.4290523442054087e-15   -1.2841651500339206e-84  -2.5059229640751205e-83  2.1534324351093047e-78   -3.5557500971543425e-81  -7.0975101213595822e-78  -6.3977495213416648e-84  -3.0175485919766734e-84  -2.1920839041057751e-84  1.7101625164922951e-84   2.7870047306641111e-84   1.0302135217841706e-83   9.3578572651353546e-82   -3.8823082571477061e-83  -1.3633492564763445e-44  -1.2540192118455795e-39  -8.2032296197119241e-43  -1.6040528554000556e-30  -7.3616008740296077e-52  -5.0528535641344440e-47  2.7484589756618340e-67   1.9893354891323117e-65   4.1549479814648808e-12   -2.3476010219208744e-84  2.4066896843416646e-84   -3.1273053599866868e-45  3.8935983520459773e-86   -8.7350171619221300e-87  2.6384004491019293e-08   9.7974812166236805e-11   1.0000000000000000e-100  2.4989996771106232e-66   8.5608333721038783e+08   4.0691129113358804e+06   1.1380972762733735e-02   1.4724133511786766e-02   5.5533181091902878e-05   5.5533181091902878e-05   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000005e-07   1.3000000000000005e-07   
1.4800000000000000e+02   2.1970726755750240e-02   9.0535437330781903e+01   1.7585176544191759e+18   1.3593506012071605e+03   1.8740738201938638e-23   2.3693237483565487e-34   3.3160141015321506e-15   4.4303224590941811e-14   8.1357866283941245e-27   1.8136136203372946e-36   7.6707793750302010e-38   1.2135763064346720e-08   2.7780346038525971e-20   1.9836686366025104e-21   4.2986230346217895e-03   1.0456716506798428e-14   7.5092438381283888e-07   -2.1085911778336794e-31  -3.5874413277887263e-42  -1.2787141077425980e-31  4.4732930419014627e-47   -2.0161420173097692e-52  -8.7760139469284709e-34  1.6291655494687581e-16   2.8942377356687515e-16   3.3057212630202487e-10   4.7925688128187447e-10   1.7302797285993958e-15   6.6318237443021513e-22   5.1362254262432787e-10   1.1788701148407918e-14   3.0119454246620166e-08   7.2886185845010080e-25   2.8175533171791252e-22   3.0631734851748039e-15   2.6139956883887870e-11   5.8403361847532013e-39   6.8813009751280878e-37   1.1019011336074919e-10   1.6201793876626804e-19   2.2298544725343784e-26   6.2013294860862774e-19   2.7221212044664538e-08   1.1967215012239093e-24   2.9712944619178581e-23   4.0761774639348484e-24   3.5343915077922938e-15   2.6463373528161449e-84   -1.9211995611299626e-83  -3.9706017858730562e-78  -2.1108429212488659e-81  -9.7139867125646326e-79  -9.7615306853952401e-85  -2.7039798857349376e-84  -1.8121139263094560e-84  -7.8070109443744362e-84  -2.1962145428609513e-84  1.0374120030156265e-83   8.7376670809960016e-82   -8.4737099739697068e-83  -1.6941377229333556e-44  -1.4654560896470925e-39  -2.3512013519744210e-42  -1.8207218812300517e-30  -1.3322311707259830e-51  -2.5500776912080577e-46  9.7181808573166781e-67   4.2323622467163068e-65   4.8313879575627420e-12   2.3488943204897079e-84   -2.3486496570009033e-84  -1.4142603431256014e-44  -3.8383413558369581e-86  6.3323143778779349e-87   3.0416432274920370e-08   1.1294827740444658e-10   8.5564776847369592e-67   1.0000000000000000e-100  7.6572750622005320e+08   3.6396159342098297e+06   1.3874727610669185e-02   1.7950428846303254e-02   6.8447425315262180e-05   6.8447425315262180e-05   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000005e-07   1.3000000000000005e-07   
1.5600000000000000e+02   1.7527646793466564e-02   9.3047780547407939e+01   1.3650184081637164e+18   1.6640558366908822e+03   7.1389525568636689e-23   1.6927939235555249e-33   3.8296711647881312e-15   7.2190337272581232e-14   4.0395073728617268e-26   9.7305776163682186e-36   4.8434282920438367e-37   1.3796918923997065e-08   3.9938087910443157e-20   6.6447547824611379e-21   4.2682584933209080e-03   2.2377533623732496e-14   8.6229319311671242e-07   -1.5910847575271761e-31  -5.4549443463202965e-42  -8.4355748821233713e-32  5.6615449127332106e-46   -4.3552652864634186e-52  -1.0622625685275809e-33  3.7251383316855652e-16   6.5659478742637168e-16   3.7132719169504563e-10   5.6086546138655756e-10   2.6416133137931700e-15   2.1342427668968554e-21   6.0101910661345187e-10   1.8153385406995161e-14   3.4473794306470770e-08   2.2439385660271999e-24   8.4555571881297743e-22   4.7029312496562648e-15   2.6961261639786629e-11   3.1433521459889414e-38   6.5398579588568535e-36   1.2650656831775101e-10   4.9805743836878339e-19   7.2628075871615813e-26   1.2775418918458557e-18   3.1296099022314150e-08   3.3049279898259643e-24   1.0075278604801200e-22   1.3397019412736167e-23   5.3085182861956047e-15   -1.3304776584924807e-84  1.8872008777662104e-83   -4.5134338314509245e-78  -1.1441806586646662e-81  -1.1049255214231199e-78  8.8343794476691331e-84   -2.6247215849708612e-84  9.4137053429701740e-86   -7.6911670336285482e-86  7.1230158461015691e-84   1.0332159623221785e-83   7.8084202888812722e-82   1.1904089062580288e-82   -2.0750381918748711e-44  -1.6843914772359293e-39  -6.1354515953631908e-42  -2.0002775642785999e-30  -1.8592381782161194e-51  -1.0594487597722467e-45  3.4142226087094896e-66   9.4587705075033750e-65   5.5308040663521617e-12   9.4812062268441596e-86   -9.4704729211667616e-86  -1.6273580264116700e-44  3.5467120811835879e-86   -2.4672709990522686e-86  3.4556432528356131e-08   1.2831979150868789e-10   1.0000000000000000e-100  1.5050419384248712e-66   6.7528430034094620e+08   3.2096772696054829e+06   1.6798343334522972e-02   2.1732856689039095e-02   8.3569953000366582e-05   8.3569953000366582e-05   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000005e-07   1.3000000000000005e-07   
